"","pop","go_current","go_future","cc"
"476","LJU",0.00264456254644165,0.00435913949700784,"full"
"477","LJU",0.00264456254644165,0.00435913949700784,"full"
"478","LJU",0.00264456254644165,0.00435913949700784,"full"
"479","LJU",0.00264456254644165,0.00435913949700784,"full"
"480","KLI",0.00264456254644165,0.00435913949700784,"full"
"481","KLI",0.00264456254644165,0.00435913949700784,"full"
"482","KLI",0.00264456254644165,0.00435913949700784,"full"
"483","KLI",0.00264456254644165,0.00435913949700784,"full"
"484","KLI",0.00264456254644165,0.00435913949700784,"full"
"485","KLI",0.00264456254644165,0.00435913949700784,"full"
"486","KLI",0.00264456254644165,0.00435913949700784,"full"
"487","KLI",0.00264456254644165,0.00435913949700784,"full"
"488","KLI",0.00264456254644165,0.00435913949700784,"full"
"489","KLI",0.00264456254644165,0.00435913949700784,"full"
"490","KLI",0.00264456254644165,0.00435913949700784,"full"
"491","KLI",0.00429577191337271,0.00552988661774922,"full"
"492","KLI",0.00429577191337271,0.00552988661774922,"full"
"493","KLI",0.00429577191337271,0.00552988661774922,"full"
"494","KLI",0.00429577191337271,0.00552988661774922,"full"
"495","KLI",0.00429577191337271,0.00552988661774922,"full"
"496","KLI",0.00429577191337271,0.00552988661774922,"full"
"497","KLI",0.00429577191337271,0.00552988661774922,"full"
"498","KLI",0.00429577191337271,0.00552988661774922,"full"
"499","HOR",0.00429577191337271,0.00552988661774922,"full"
"500","HOR",0.00429577191337271,0.00552988661774922,"full"
"501","HOR",0.00429577191337271,0.00552988661774922,"full"
"502","HOR",0.00429577191337271,0.00552988661774922,"full"
"503","HOR",0.00429577191337271,0.00552988661774922,"full"
"504","HOR",0.00448195616311079,0.00642387491512733,"full"
"505","HOR",0.00448195616311079,0.00642387491512733,"full"
"506","HOR",0.00448195616311079,0.00642387491512733,"full"
"507","HOR",0.00448195616311079,0.00642387491512733,"full"
"508","HOR",0.00448195616311079,0.00642387491512733,"full"
"509","HOR",0.00448195616311079,0.00642387491512733,"full"
"510","HOR",0.00448195616311079,0.00642387491512733,"full"
"511","HOR",0.00448195616311079,0.00642387491512733,"full"
"512","HOR",0.00448195616311079,0.00642387491512733,"full"
"513","HOR",0.00448195616311079,0.00642387491512733,"full"
"514","HOR",0.00448195616311079,0.00642387491512733,"full"
"515","SLI",0.00448195616311079,0.00642387491512733,"full"
"516","SLI",0.00448195616311079,0.00642387491512733,"full"
"517","SLI",0.00448195616311079,0.00642387491512733,"full"
"518","SLI",0.00448195616311079,0.00642387491512733,"full"
"519","SLI",0.00448195616311079,0.00642387491512733,"full"
"520","SLI",0.00448195616311079,0.00642387491512733,"full"
"521","SLI",0.00293532246596088,0.00432350641819879,"full"
"522","SLI",0.00293532246596088,0.00432350641819879,"full"
"523","SLI",0.00293532246596088,0.00432350641819879,"full"
"524","SLI",0.00293532246596088,0.00432350641819879,"full"
"525","SLI",0.00293532246596088,0.00432350641819879,"full"
"526","SLI",0.00293532246596088,0.00432350641819879,"full"
"527","SLI",0.00293532246596088,0.00432350641819879,"full"
"528","SLI",0.00293532246596088,0.00432350641819879,"full"
"529","SLI",0.00293532246596088,0.00432350641819879,"full"
"530","SLI",0.00293532246596088,0.00432350641819879,"full"
"531","SLI",0.00293532246596088,0.00432350641819879,"full"
"532","SLI",0.00293532246596088,0.00432350641819879,"full"
"533","SLI",0.00293532246596088,0.00432350641819879,"full"
"534","EKO",0.00293532246596088,0.00432350641819879,"full"
"535","EKO",0.00293532246596088,0.00432350641819879,"full"
"536","EKO",0.00293532246596088,0.00432350641819879,"full"
"537","EKO",0.00293532246596088,0.00432350641819879,"full"
"538","EKO",0.00293532246596088,0.00432350641819879,"full"
"539","EKO",0.00293532246596088,0.00432350641819879,"full"
"540","EKO",0.00293532246596088,0.00432350641819879,"full"
"541","EKO",0.0037351653018416,0.00552866862703418,"full"
"542","EKO",0.0037351653018416,0.00552866862703418,"full"
"543","EKO",0.0037351653018416,0.00552866862703418,"full"
"544","EKO",0.0037351653018416,0.00552866862703418,"full"
"545","EKO",0.0037351653018416,0.00552866862703418,"full"
"546","EKO",0.0037351653018416,0.00552866862703418,"full"
"547","EKO",0.0037351653018416,0.00552866862703418,"full"
"548","EKO",0.0037351653018416,0.00552866862703418,"full"
"549","EKO",0.0037351653018416,0.00552866862703418,"full"
"550","EKO",0.0037351653018416,0.00552866862703418,"full"
"551","EKO",0.0037351653018416,0.00552866862703418,"full"
"552","EKO",0.0037351653018416,0.00552866862703418,"full"
"553","EKO",0.0037351653018416,0.00552866862703418,"full"
"554","KRA",0.0037351653018416,0.00552866862703418,"full"
"555","KRA",0.0037351653018416,0.00552866862703418,"full"
"556","KRA",0.0037351653018416,0.00552866862703418,"full"
"557","KRA",0.0037351653018416,0.00552866862703418,"full"
"558","KRA",0.0037351653018416,0.00552866862703418,"full"
"559","KRA",0.0037351653018416,0.00552866862703418,"full"
"560","KRA",0.0037351653018416,0.00552866862703418,"full"
"561","KRA",0.00949042070121692,0.00988765429619111,"full"
"562","KRA",0.00949042070121692,0.00988765429619111,"full"
"563","NYN",0.00949042070121692,0.00988765429619111,"full"
"564","NYN",0.00949042070121692,0.00988765429619111,"full"
"565","NYN",0.00949042070121692,0.00988765429619111,"full"
"566","NYN",0.00949042070121692,0.00988765429619111,"full"
"567","NYN",0.00949042070121692,0.00988765429619111,"full"
"568","NYN",0.00949042070121692,0.00988765429619111,"full"
"569","NYN",0.00949042070121692,0.00988765429619111,"full"
"570","NYN",0.00949042070121692,0.00988765429619111,"full"
"571","NYN",0.00949042070121692,0.00988765429619111,"full"
"572","NYN",0.00949042070121692,0.00988765429619111,"full"
"573","NYN",0.00949042070121692,0.00988765429619111,"full"
"574","NYN",0.00949042070121692,0.00988765429619111,"full"
"575","NYN",0.00949042070121692,0.00988765429619111,"full"
"576","NYN",0.00949042070121692,0.00988765429619111,"full"
"577","NYN",0.00949042070121692,0.00988765429619111,"full"
"578","NYN",0.00949042070121692,0.00988765429619111,"full"
"579","NYN",0.00949042070121692,0.00988765429619111,"full"
"580","GAL",0.00307742732661807,0.00571134011762226,"full"
"581","GAL",0.00307742732661807,0.00571134011762226,"full"
"582","GAL",0.00307742732661807,0.00571134011762226,"full"
"583","GAL",0.00307742732661807,0.00571134011762226,"full"
"584","GAL",0.00307742732661807,0.00571134011762226,"full"
"585","GAL",0.00307742732661807,0.00571134011762226,"full"
"586","GAL",0.00307742732661807,0.00571134011762226,"full"
"587","GAL",0.00307742732661807,0.00571134011762226,"full"
"588","GAL",0.00307742732661807,0.00571134011762226,"full"
"589","GAL",0.00307742732661807,0.00571134011762226,"full"
"590","GAL",0.00307742732661807,0.00571134011762226,"full"
"591","GAL",0.00307742732661807,0.00571134011762226,"full"
"592","GAL",0.00307742732661807,0.00571134011762226,"full"
"593","GAL",0.00307742732661807,0.00571134011762226,"full"
"594","GAL",0.00307742732661807,0.00571134011762226,"full"
"595","GAL",0.00307742732661807,0.00571134011762226,"full"
"596","GAL",0.00307742732661807,0.00571134011762226,"full"
"597","GAL",0.00307742732661807,0.00571134011762226,"full"
"598","GAL",0.00307742732661807,0.00571134011762226,"full"
"599","GAL",0.00307742732661807,0.00571134011762226,"full"
"600","BJO",0.00275987573525479,0.00323921658800321,"full"
"601","BJO",0.00275987573525479,0.00323921658800321,"full"
"602","BJO",0.00275987573525479,0.00323921658800321,"full"
"603","BJO",0.00275987573525479,0.00323921658800321,"full"
"604","BJO",0.00275987573525479,0.00323921658800321,"full"
"605","BJO",0.00275987573525479,0.00323921658800321,"full"
"606","BJO",0.00275987573525479,0.00323921658800321,"full"
"607","BJO",0.00275987573525479,0.00323921658800321,"full"
"608","BJO",0.00275987573525479,0.00323921658800321,"full"
"609","BJO",0.00275987573525479,0.00323921658800321,"full"
"610","BJO",0.00275987573525479,0.00323921658800321,"full"
"611","BJO",0.00275987573525479,0.00323921658800321,"full"
"612","BJO",0.00275987573525479,0.00323921658800321,"full"
"613","BJO",0.00275987573525479,0.00323921658800321,"full"
"614","BJO",0.00275987573525479,0.00323921658800321,"full"
"615","BJO",0.00275987573525479,0.00323921658800321,"full"
"616","BJO",0.00275987573525479,0.00323921658800321,"full"
"617","BJO",0.00275987573525479,0.00323921658800321,"full"
"618","BJO",0.00275987573525479,0.00323921658800321,"full"
"619","RAU",0.00118383086568798,0.00356299711736099,"full"
"620","RAU",0.00118383086568798,0.00356299711736099,"full"
"621","RAU",0.00118383086568798,0.00356299711736099,"full"
"622","RAU",0.00118383086568798,0.00356299711736099,"full"
"623","RAU",0.00118383086568798,0.00356299711736099,"full"
"624","RAU",0.00118383086568798,0.00356299711736099,"full"
"625","RAU",0.00118383086568798,0.00356299711736099,"full"
"626","RAU",0.00118383086568798,0.00356299711736099,"full"
"627","RAU",0.00118383086568798,0.00356299711736099,"full"
"628","RAU",0.00118383086568798,0.00356299711736099,"full"
"629","RAU",0.00118383086568798,0.00356299711736099,"full"
"630","RAU",0.00118383086568798,0.00356299711736099,"full"
"631","RAU",0.00118383086568798,0.00356299711736099,"full"
"632","RAU",0.00118383086568798,0.00356299711736099,"full"
"633","RAU",0.00118383086568798,0.00356299711736099,"full"
"634","RAU",0.00118383086568798,0.00356299711736099,"full"
"635","RAU",0.00118383086568798,0.00356299711736099,"full"
"636","RAU",0.00118383086568798,0.00356299711736099,"full"
"637","RAU",0.00118383086568798,0.00356299711736099,"full"
"638","RAU",0.00118383086568798,0.00356299711736099,"full"
"639","HAN",0.0041054958161309,0.00480555063912397,"full"
"640","HAN",0.0041054958161309,0.00480555063912397,"full"
"641","HAN",0.0041054958161309,0.00480555063912397,"full"
"642","HAN",0.0041054958161309,0.00480555063912397,"full"
"643","HAN",0.0041054958161309,0.00480555063912397,"full"
"644","HAN",0.0041054958161309,0.00480555063912397,"full"
"645","HAN",0.0041054958161309,0.00480555063912397,"full"
"646","HAN",0.0041054958161309,0.00480555063912397,"full"
"647","HAN",0.0041054958161309,0.00480555063912397,"full"
"648","HAN",0.0041054958161309,0.00480555063912397,"full"
"649","HAN",0.0041054958161309,0.00480555063912397,"full"
"650","HAN",0.0041054958161309,0.00480555063912397,"full"
"651","HAN",0.0041054958161309,0.00480555063912397,"full"
"652","HAN",0.0041054958161309,0.00480555063912397,"full"
"653","HAN",0.0041054958161309,0.00480555063912397,"full"
"654","HAN",0.0041054958161309,0.00480555063912397,"full"
"655","HAN",0.0041054958161309,0.00480555063912397,"full"
"656","HAN",0.0041054958161309,0.00480555063912397,"full"
"657","HAN",0.0041054958161309,0.00480555063912397,"full"
"658","ING",0.0041054958161309,0.00480555063912397,"full"
"659","ING",0.00126012958923761,0.00267276699367385,"full"
"660","ING",0.00126012958923761,0.00267276699367385,"full"
"661","ING",0.00126012958923761,0.00267276699367385,"full"
"662","ING",0.00126012958923761,0.00267276699367385,"full"
"663","ING",0.00126012958923761,0.00267276699367385,"full"
"664","ING",0.00126012958923761,0.00267276699367385,"full"
"665","ING",0.00126012958923761,0.00267276699367385,"full"
"666","ING",0.00126012958923761,0.00267276699367385,"full"
"667","ING",0.00126012958923761,0.00267276699367385,"full"
"668","ING",0.00126012958923761,0.00267276699367385,"full"
"669","ING",0.00126012958923761,0.00267276699367385,"full"
"670","ING",0.00126012958923761,0.00267276699367385,"full"
"671","ING",0.00126012958923761,0.00267276699367385,"full"
"672","ING",0.00126012958923761,0.00267276699367385,"full"
"673","ING",0.00126012958923761,0.00267276699367385,"full"
"674","ING",0.00126012958923761,0.00267276699367385,"full"
"675","ING",0.00126012958923761,0.00267276699367385,"full"
"676","ING",0.00126012958923761,0.00267276699367385,"full"
"677","TAL",0.00126012958923761,0.00267276699367385,"full"
"678","TAL",0.00126012958923761,0.00267276699367385,"full"
"679","TAL",0.0026236893750826,0.00453361961428942,"full"
"680","TAL",0.0026236893750826,0.00453361961428942,"full"
"681","TAL",0.0026236893750826,0.00453361961428942,"full"
"682","TAL",0.0026236893750826,0.00453361961428942,"full"
"683","TAL",0.0026236893750826,0.00453361961428942,"full"
"684","TAL",0.0026236893750826,0.00453361961428942,"full"
"685","TAL",0.0026236893750826,0.00453361961428942,"full"
"686","TAL",0.0026236893750826,0.00453361961428942,"full"
"687","TAL",0.0026236893750826,0.00453361961428942,"full"
"688","TAL",0.0026236893750826,0.00453361961428942,"full"
"689","TAL",0.0026236893750826,0.00453361961428942,"full"
"690","TAL",0.0026236893750826,0.00453361961428942,"full"
"691","TAL",0.0026236893750826,0.00453361961428942,"full"
"692","TAL",0.0026236893750826,0.00453361961428942,"full"
"693","TAL",0.0026236893750826,0.00453361961428942,"full"
"694","TAL",0.0026236893750826,0.00453361961428942,"full"
"695","TAL",0.0026236893750826,0.00453361961428942,"full"
"696","TAL",0.0026236893750826,0.00453361961428942,"full"
"697","KIE",0.000454079608157767,0.00398391755163851,"mll"
"698","KIE",0.000454079608157767,0.00398391755163851,"mll"
"699","KIE",0.000454079608157767,0.00398391755163851,"mll"
"700","KIE",0.000454079608157767,0.00398391755163851,"mll"
"701","KIE",0.000829263736639313,0.00470241557203883,"mll"
"702","KIE",0.000829263736639313,0.00470241557203883,"mll"
"703","KIE",0.000829263736639313,0.00470241557203883,"mll"
"704","KIE",0.000829263736639313,0.00470241557203883,"mll"
"705","KIE",0.000829263736639313,0.00470241557203883,"mll"
"706","KIE",0.000829263736639313,0.00470241557203883,"mll"
"707","KIE",0.000829263736639313,0.00470241557203883,"mll"
"708","KOD",0.000829263736639313,0.00470241557203883,"mll"
"709","KOD",0.000829263736639313,0.00470241557203883,"mll"
"710","KOD",0.000829263736639313,0.00470241557203883,"mll"
"711","KOD",0.000829263736639313,0.00470241557203883,"mll"
"712","KOD",0.000829263736639313,0.00470241557203883,"mll"
"713","KOD",0.000829263736639313,0.00470241557203883,"mll"
"714","KOD",0.000227031860388845,0.00331895548761786,"mll"
"715","KOD",0.000227031860388845,0.00331895548761786,"mll"
"716","KOD",0.000227031860388845,0.00331895548761786,"mll"
"717","KOD",0.000227031860388845,0.00331895548761786,"mll"
"718","GAS",0.000829263736639313,0.00470241557203883,"mll"
"719","GAS",0.000829263736639313,0.00470241557203883,"mll"
"720","GAS",0.000829263736639313,0.00470241557203883,"mll"
"721","GAS",0.000829263736639313,0.00470241557203883,"mll"
"722","GAS",0.000829263736639313,0.00470241557203883,"mll"
"723","GAS",0.000829263736639313,0.00470241557203883,"mll"
"724","GAS",0.000829263736639313,0.00470241557203883,"mll"
"725","GAS",0.000829263736639313,0.00470241557203883,"mll"
"726","GAS",0.000829263736639313,0.00470241557203883,"mll"
"727","GAS",0.000829263736639313,0.00470241557203883,"mll"
"728","GAS",0.000829263736639313,0.00470241557203883,"mll"
"729","KAV",0.000829263736639313,0.00470241557203883,"mll"
"730","KAV",0.000829263736639313,0.00470241557203883,"mll"
"731","KAV",0.000781497705769255,0.00474924996550171,"mll"
"732","KAV",0.00130005733946465,0.00604709212811758,"mll"
"733","KAV",0.00236597409765912,0.00764746930614679,"mll"
"734","KAV",0.000183652682427784,0.00157776581989275,"mll"
"735","KAV",0.000183652682427784,0.00157776581989275,"mll"
"736","KAV",0.000183652682427784,0.00157776581989275,"mll"
"737","KAV",0.000183652682427784,0.00157776581989275,"mll"
"738","KAV",0.000183652682427784,0.00157776581989275,"mll"
"739","KAV",0.000183652682427784,0.00157776581989275,"mll"
"740","KAV",0.000183652682427784,0.00157776581989275,"mll"
"741","KAV",0.000183652682427784,0.00157776581989275,"mll"
"742","VHA",0.000183652682427784,0.00157776581989275,"mll"
"743","VHA",0.000183652682427784,0.00157776581989275,"mll"
"744","VHA",0.000183652682427784,0.00157776581989275,"mll"
"745","VHA",0.000183652682427784,0.00157776581989275,"mll"
"746","VHA",0.000183652682427784,0.00157776581989275,"mll"
"747","VHA",0.00236597409765912,0.00764746930614679,"mll"
"748","VHA",0.00236597409765912,0.00764746930614679,"mll"
"749","VHA",0.00107999298225662,0.00567769332874526,"mll"
"750","VHA",0.00107999298225662,0.00567769332874526,"mll"
"751","VHA",8.2484954500509e-05,0.00227723028505601,"mll"
"752","VHA",8.2484954500509e-05,0.00227723028505601,"mll"
"753","VHA",0.00127375435900389,0.00525457075136569,"mll"
"754","VHA",0.00127375435900389,0.00525457075136569,"mll"
"755","VHA",0.00127375435900389,0.00525457075136569,"mll"
"756","VHA",0.00127375435900389,0.00525457075136569,"mll"
"757","VHA",0.00127375435900389,0.00525457075136569,"mll"
"758","VHA",0.00127375435900389,0.00525457075136569,"mll"
"759","STE",0.00127375435900389,0.00525457075136569,"mll"
"760","STE",0.00127375435900389,0.00525457075136569,"mll"
"761","STE",0.00127375435900389,0.00525457075136569,"mll"
"762","STE",0.00127375435900389,0.00525457075136569,"mll"
"763","STE",0.00127375435900389,0.00525457075136569,"mll"
"764","STE",0.000754951207354508,0.00406220394850808,"mll"
"765","STE",0.000754951207354508,0.00406220394850808,"mll"
"766","STE",0.000754951207354508,0.00406220394850808,"mll"
"767","STE",0.000754951207354508,0.00406220394850808,"mll"
"768","STE",0.000410335313283399,0.00336915130874197,"mll"
"769","STE",0.000410335313283399,0.00336915130874197,"mll"
"770","STE",0.000881795954102334,0.00482309019265019,"mll"
"771","STE",0.000881795954102334,0.00482309019265019,"mll"
"772","STE",0.000881795954102334,0.00482309019265019,"mll"
"773","STE",0.00105137208424177,0.00513279899730126,"mll"
"774","STE",0.00105137208424177,0.00513279899730126,"mll"
"775","NOV",0.00151781615671592,0.00527249218931062,"mll"
"776","NOV",0.00151781615671592,0.00527249218931062,"mll"
"777","NOV",0.00151781615671592,0.00527249218931062,"mll"
"778","NOV",0.00151781615671592,0.00527249218931062,"mll"
"779","NOV",0.00151781615671592,0.00527249218931062,"mll"
"780","NOV",0.00151781615671592,0.00527249218931062,"mll"
"781","NOV",0.00151781615671592,0.00527249218931062,"mll"
"782","NOV",0.00151781615671592,0.00527249218931062,"mll"
"783","NOV",0.00151781615671592,0.00527249218931062,"mll"
"784","SBR",0.00151781615671592,0.00527249218931062,"mll"
"785","SBR",0.00159572124253656,0.0051630335965322,"mll"
"786","SBR",0.00167261765663414,0.00473014582686516,"mll"
"787","SBR",0.000884840890483912,0.00202046976863526,"mll"
"788","SBR",0.000884840890483912,0.00202046976863526,"mll"
"789","SBR",0.000884840890483912,0.00202046976863526,"mll"
"790","SBR",0.000884840890483912,0.00202046976863526,"mll"
"791","SBR",0.000884840890483912,0.00202046976863526,"mll"
"792","SBR",0.00119349160923608,0.00369553504373337,"mll"
"793","SBR",0.00119349160923608,0.00369553504373337,"mll"
"794","SBR",0.000381602381195231,0.00374373167300421,"mll"
"795","SBR",0.000381602381195231,0.00374373167300421,"mll"
"796","SBR",0.000381602381195231,0.00374373167300421,"mll"
"797","SBR",0.000381602381195231,0.00374373167300421,"mll"
"798","SBR",0.000381602381195231,0.00374373167300421,"mll"
"799","SBR",0.000381602381195231,0.00374373167300421,"mll"
"800","SBR",0.000381602381195231,0.00374373167300421,"mll"
"801","SBR",0.000381602381195231,0.00374373167300421,"mll"
"802","SBR",0.000381602381195231,0.00374373167300421,"mll"
"803","GOT",0.000381602381195231,0.00374373167300421,"mll"
"804","GOT",0.000381602381195231,0.00374373167300421,"mll"
"805","GOT",0.000381602381195231,0.00374373167300421,"mll"
"806","GOT",0.000381602381195231,0.00374373167300421,"mll"
"807","GRO",0.000321208520193216,0.00166241865494807,"mll"
"808","GRO",0.000321208520193216,0.00166241865494807,"mll"
"809","HOG",0.000321208520193216,0.00166241865494807,"mll"
"810","HOG",0.000321208520193216,0.00166241865494807,"mll"
"811","HOG",0.000321208520193216,0.00166241865494807,"mll"
"812","HOG",0.000321208520193216,0.00166241865494807,"mll"
"813","HOG",0.000321208520193216,0.00166241865494807,"mll"
"814","HOG",0.000321208520193216,0.00166241865494807,"mll"
"815","HOG",0.000321208520193216,0.00166241865494807,"mll"
"816","HOG",0.000321208520193216,0.00166241865494807,"mll"
"817","HOG",0.000321208520193216,0.00166241865494807,"mll"
"818","HOG",0.00111839525009151,0.00255516976509043,"mll"
"819","HOG",0.00111839525009151,0.00255516976509043,"mll"
"820","HOG",0.00111839525009151,0.00255516976509043,"mll"
"821","ALA",0.00111839525009151,0.00255516976509043,"mll"
"822","ALA",0.00111839525009151,0.00255516976509043,"mll"
"823","ALA",0.00084413580256773,0.00418359867966459,"mll"
"824","ALA",0.00084413580256773,0.00418359867966459,"mll"
"825","ALA",0.00084413580256773,0.00418359867966459,"mll"
"826","ALA",0.00084413580256773,0.00418359867966459,"mll"
"827","ALA",0.00084413580256773,0.00418359867966459,"mll"
"828","ALA",0.00084413580256773,0.00418359867966459,"mll"
"829","ALA",0.00084413580256773,0.00418359867966459,"mll"
"830","ALA",0.00084413580256773,0.00418359867966459,"mll"
"831","ALA",0.00084413580256773,0.00418359867966459,"mll"
"832","ALA",0.00084413580256773,0.00418359867966459,"mll"
"833","ALA",0.00273947067263421,0.00720672905280881,"mll"
"834","BAR",0.00112697516140058,0.00398098601336437,"mll"
"835","BAR",0.00112697516140058,0.00398098601336437,"mll"
"836","BAR",0.00112697516140058,0.00398098601336437,"mll"
"837","BAR",0.00112697516140058,0.00398098601336437,"mll"
"838","BAR",0.00112697516140058,0.00398098601336437,"mll"
"839","BAR",0.00112697516140058,0.00398098601336437,"mll"
"840","BAR",0.00112697516140058,0.00398098601336437,"mll"
"841","BAR",0.00112697516140058,0.00398098601336437,"mll"
"842","BAR",0.00119349160923608,0.00369553504373337,"mll"
"843","BAR",0.00119349160923608,0.00369553504373337,"mll"
"844","BAR",0.00119349160923608,0.00369553504373337,"mll"
"845","BAR",0.00119349160923608,0.00369553504373337,"mll"
"846","BAR",0.00108625005910911,0.00397257955328562,"mll"
"847","LOM",0.00108625005910911,0.00397257955328562,"mll"
"848","LOM",0.00108625005910911,0.00397257955328562,"mll"
"849","LOM",0.00108625005910911,0.00397257955328562,"mll"
"850","LOM",0.00108625005910911,0.00397257955328562,"mll"
"851","LOM",0.00108625005910911,0.00397257955328562,"mll"
"852","LOM",0.00108625005910911,0.00397257955328562,"mll"
"853","LOM",0.00108625005910911,0.00397257955328562,"mll"
"854","LOM",0.00108625005910911,0.00397257955328562,"mll"
"855","LOM",0.00108625005910911,0.00397257955328562,"mll"
"856","LOM",0.00108625005910911,0.00397257955328562,"mll"
"857","LOM",0.00108625005910911,0.00397257955328562,"mll"
"858","LOM",0.00108625005910911,0.00397257955328562,"mll"
"859","LOM",0.00108625005910911,0.00397257955328562,"mll"
"860","LOM",0.00124253527438026,0.00395326401830439,"mll"
"861","KUR",0.00124253527438026,0.00395326401830439,"mll"
"862","KUR",0.00124253527438026,0.00395326401830439,"mll"
"863","KUR",0.00124253527438026,0.00395326401830439,"mll"
"864","KUR",0.00124253527438026,0.00395326401830439,"mll"
"865","KUR",0.00124253527438026,0.00395326401830439,"mll"
"866","KUR",0.00124253527438026,0.00395326401830439,"mll"
"867","KUR",0.00124253527438026,0.00395326401830439,"mll"
"868","KUR",0.00124253527438026,0.00395326401830439,"mll"
"869","YST",0.00408659485032357,0.00946479626806213,"mll"
"870","YST",0.00408659485032357,0.00946479626806213,"mll"
"871","YST",0.00159572124253656,0.0051630335965322,"mll"
"872","YST",0.00159572124253656,0.0051630335965322,"mll"
"873","YST",0.00180744740162584,0.00545345134174543,"mll"
"874","SKI",0.00260430356207685,0.00522772860686339,"mll"
"875","SKI",0.00260430356207685,0.00522772860686339,"mll"
"876","SKI",0.00260430356207685,0.00522772860686339,"mll"
"877","AHU",0.00260430356207685,0.00522772860686339,"mll"
"878","AHU",0.00260430356207685,0.00522772860686339,"mll"
"879","AHU",0.00260430356207685,0.00522772860686339,"mll"
"880","AHU",0.00260430356207685,0.00522772860686339,"mll"
"881","FUR",0.00260430356207685,0.00522772860686339,"mll"
"882","FUR",0.00260430356207685,0.00522772860686339,"mll"
"883","BJN",0.00260430356207685,0.00522772860686339,"mll"
"884","BLA",0.00260430356207685,0.00522772860686339,"mll"
"885","KAL",0.00260430356207685,0.00522772860686339,"mll"
"886","KAL",0.00260430356207685,0.00522772860686339,"mll"
"887","KAL",0.00260430356207685,0.00522772860686339,"mll"
"888","KAL",0.00260430356207685,0.00522772860686339,"mll"
"889","KAL",0.00260430356207685,0.00522772860686339,"mll"
"890","KAR",0.00260430356207685,0.00522772860686339,"mll"
"891","KAR",0.00260430356207685,0.00522772860686339,"mll"
"892","OSK",0.00260430356207685,0.00522772860686339,"mll"
"893","OSK",0.00266662431182479,0.00779799275769846,"mll"
"894","BUR",0.00266662431182479,0.00779799275769846,"mll"
"895","BUR",0.00266662431182479,0.00779799275769846,"mll"
"896","BUR",0.00119349160923608,0.00369553504373337,"mll"
"897","BUR",0.00119349160923608,0.00369553504373337,"mll"
"898","BUR",0.00119349160923608,0.00369553504373337,"mll"
"899","BUR",0.0005749747205252,0.003936431620392,"mll"
"900","BUR",0.0005749747205252,0.003936431620392,"mll"
"901","BUR",0.0005749747205252,0.003936431620392,"mll"
"902","BUR",0.0005749747205252,0.003936431620392,"mll"
"903","BUR",0.0005749747205252,0.003936431620392,"mll"
"904","BUR",0.0005749747205252,0.003936431620392,"mll"
"905","BUR",0.0005749747205252,0.003936431620392,"mll"
"906","BUR",0.0005749747205252,0.003936431620392,"mll"
"907","BAD",0.0005749747205252,0.003936431620392,"mll"
"908","BAD",0.0005749747205252,0.003936431620392,"mll"
"909","BAD",0.0005749747205252,0.003936431620392,"mll"
"910","BAD",0.0005749747205252,0.003936431620392,"mll"
"911","LJU",0.0005749747205252,0.003936431620392,"mll"
"912","LJU",0.0005749747205252,0.003936431620392,"mll"
"913","LJU",0.0005749747205252,0.003936431620392,"mll"
"914","LJU",0.0005749747205252,0.003936431620392,"mll"
"915","KLI",0.00144804088006994,0.00405009753151898,"mll"
"916","KLI",0.00144804088006994,0.00405009753151898,"mll"
"917","KLI",0.00103990772499353,0.00420066579901467,"mll"
"918","KLI",0.00103990772499353,0.00420066579901467,"mll"
"919","KLI",0.00103990772499353,0.00420066579901467,"mll"
"920","HOR",0.00103990772499353,0.00420066579901467,"mll"
"921","SLI",0.00103990772499353,0.00420066579901467,"mll"
"922","SLI",0.00103990772499353,0.00420066579901467,"mll"
"923","SLI",0.00103990772499353,0.00420066579901467,"mll"
"924","EKO",0.00103990772499353,0.00420066579901467,"mll"
"925","EKO",0.00103990772499353,0.00420066579901467,"mll"
"926","KRA",0.00103990772499353,0.00420066579901467,"mll"
"927","NYN",0.00103990772499353,0.00420066579901467,"mll"
"928","NYN",0.00103990772499353,0.00420066579901467,"mll"
"929","GAL",0.00103990772499353,0.00420066579901467,"mll"
"930","GAL",0.00103990772499353,0.00420066579901467,"mll"
"931","BJO",0.00103990772499353,0.00420066579901467,"mll"
"932","RAU",0.00103990772499353,0.00420066579901467,"mll"
"933","HAN",0.00103990772499353,0.00420066579901467,"mll"
"934","HAN",0.00123416429180029,0.00454364666254605,"mll"
"935","HAN",0.00123416429180029,0.00454364666254605,"mll"
"936","ING",0.00123416429180029,0.00454364666254605,"mll"
"937","TAL",0.00123416429180029,0.00454364666254605,"mll"
"938","TAL",0.00123416429180029,0.00454364666254605,"mll"
