"DNA_label","new_label","pop","genet","bagnum","tank_ID","sal_full","temp_full","trt","nbr_leaves_start","sideShoot","nbr_sideShootLeaves_start","length_longest_leaf_start","weight_start","IsBlackLesions_start","nbr_leaves_end","nbr_new_leaves","width_leaf","Growth_leaf1","Growth_leaf2","Growth_leaf3","Growth_leaf4","Growth_leaf5","Growth_leaf6","Growth_leaf7","Length_new_leaf1","Length_new_leaf2","Length_new_leaf3","Length_new_leaf4","Length_new_leaf5","Length_new_leaf6","Nbr_new_shoots","Nbr_leaves_new_shoot1","Length_new_shoot1_leaf1","Length_new_shoot1_leaf2","Length_new_shoot1_leaf3","Length_new_shoot1_leaf4","Length_new_shoot1_leaf5","Length_new_shoot1_leaf6","Nbr_leaves_new_shoot2","Length_new_shoot2_leaf1","Length_new_shoot2_leaf2","Length_new_shoot2_leaf3","Length_new_shoot2_leaf4","Length_new_shoot2_leaf5","below_ground_weight","above_ground_weight","weight_new_shoot1","weight_new_shoot2","total_weight","lesions.","isAlive","Length_flower1","Length_bract1","pop_trt","block","mean_sal","median_sal","min_sal","max_sal","sd_sal","mean_temp","median_temp","min_temp","max_temp","sd_temp","x_coord","y_coord","position","length_growth","length_std_change","weight_change","weight_std_change","above_below_weight_ratio"
"VAT_gen-05","034_A2_VAT_gen-05_TempControl-21psu","VAT","gen-05",34,"A2","21psu","TempControl","TempControl_21psu",4,FALSE,0,50.5,5.15,TRUE,5,3,0.5,13.5,6.4,NA,NA,NA,NA,NA,25.6,1.3,17.2,NA,NA,NA,1,4,9.2,8.2,1.2,12.3,NA,NA,NA,NA,NA,NA,NA,NA,3.4,1.9,0.26,0,5.56,"N",1,NA,NA,"VAT_TempControl_21psu","5",21.56,21.6,21.5,21.6,0.0547722557505174,19.9674754033708,20.117509765625,15.999072265625,24.62205078125,1.72075764002812,1,6,"1_6",94.9,1.87920792079208,0.409999999999999,0.0796116504854367,0.558823529411765
"VAT_gen-07","053_A2_VAT_gen-07_TempControl-21psu","VAT","gen-07",53,"A2","21psu","TempControl","TempControl_21psu",5,FALSE,0,35.3,4.19,TRUE,4,2,0.4,32,14.7,NA,NA,NA,NA,NA,3,23.1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,1.33,0,0,4.18,"N",1,NA,NA,"VAT_TempControl_21psu","7",21.38,21.4,21.3,21.4,0.0447213595499948,19.9674754033708,20.117509765625,15.999072265625,24.62205078125,1.72075764002812,6,5,"6_5",72.8,2.06232294617564,-0.0100000000000007,-0.0023866348448689,0.466666666666667
"VAT_gen-19","152_B1_VAT_gen-19_TempWarm-16psu","VAT","gen-19",152,"B1","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,51,6.12,TRUE,4,3,0.55,19,NA,NA,NA,NA,NA,NA,20.6,7.1,27.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,1.63,0,0,4.35,"Y",1,NA,NA,"VAT_TempWarm_16psu","19",16.0333333333333,16,15.9,16.2,0.152752523165194,26.0011390003983,26.252265625,16.1277734375,32.08671875,2.3181131150409,14,4,"14_4",73.9,1.44901960784314,-1.77,-0.28921568627451,0.599264705882353
"VAT_gen-23","184_B2_VAT_gen-23_TempWarm-16psu","VAT","gen-23",184,"B2","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,37.5,4.12,TRUE,5,2,0.4,2.8,22.4,12.1,NA,NA,NA,NA,7,16.9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,1.06,0,0,2.42,"N",1,NA,NA,"VAT_TempWarm_16psu","23",16.125,16.05,16,16.4,0.189296944860008,25.8957324470566,26.123564453125,16.55677734375,31.700615234375,2.36168510535851,14,8,"14_8",61.2,1.632,-1.7,-0.412621359223301,0.779411764705882
"VAT_gen-27","216_B3_VAT_gen-27_TempWarm-16psu","VAT","gen-27",216,"B3","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,45,4.99,TRUE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,11.9,8.7,9.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,2.98,0,0.19,0,0,"N",1,NA,NA,"VAT_TempWarm_16psu","3",16.2,16.1,16.1,16.4,0.173205080756886,25.8228915576884,26.0806640625,16.04197265625,32.00091796875,2.41059776241806,14,12,"14_12",30.5,0.677777777777778,-4.99,-1,0
"VAT_gen-33","263_C1_VAT_gen-33_TempControl-21psu","VAT","gen-33",263,"C1","21psu","TempControl","TempControl_21psu",5,FALSE,0,44.7,5.32,FALSE,5,3,0.5,5,13.9,NA,NA,NA,NA,NA,24.6,15.3,3.3,NA,NA,NA,2,5,15.2,16.6,2.2,11.9,13.6,NA,4,13.5,11.1,16.4,13.1,NA,4.6,0.54,1.59,1.42,8.15,"Y",1,NA,NA,"VAT_TempControl_21psu","9",21.25,21.2,21.2,21.4,0.0999999999999996,20.083437929056,20.2462109375,16.084873046875,25.9090625,1.69711366532744,18,3,"18_3",175.7,3.93064876957494,2.83,0.531954887218045,0.117391304347826
"VAT_gen-37","295_C2_VAT_gen-37_TempControl-21psu","VAT","gen-37",295,"C2","21psu","TempControl","TempControl_21psu",5,FALSE,0,53,6.83,FALSE,5,3,0.5,9,25.2,NA,NA,NA,NA,NA,37.1,12.4,37.8,NA,NA,NA,1,5,12.8,16.2,6.4,18.4,10,NA,NA,NA,NA,NA,NA,NA,5.44,1.79,0.65,0,7.88,"N",1,NA,NA,"VAT_TempControl_21psu","13",21.4,21.4,21.4,21.4,0,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,18,7,"18_7",185.3,3.49622641509434,1.05,0.153733528550512,0.329044117647059
"VAT_gen-38","302_C2_VAT_gen-38_TempControl-7psu","VAT","gen-38",302,"C2","7psu","TempControl","TempControl_7psu",5,FALSE,0,36.4,4.66,TRUE,2,2,0.3,NA,NA,NA,NA,NA,NA,NA,14.6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86,0.29,0,0,4.15,"N",1,NA,NA,"VAT_TempControl_7psu","14",7.1,7.1,7.1,7.1,0,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,20,6,"20_6",19.6,0.538461538461539,-0.51,-0.109442060085837,0.0751295336787565
"VAT_gen-39","309_C2_VAT_gen-39_TempControl-21psu","VAT","gen-39",309,"C2","21psu","TempControl","TempControl_21psu",4,FALSE,0,52.3,7.38,TRUE,4,3,0.5,8.2,NA,NA,NA,NA,NA,NA,39.2,19.5,37.1,NA,NA,NA,1,3,11.2,4.9,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68,2.26,0.23,0,8.17,"Y",1,NA,NA,"VAT_TempControl_21psu","15",21.4,21.4,21.4,21.4,0,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,22,5,"22_5",131.9,2.52198852772467,0.79,0.107046070460705,0.397887323943662
"VAT_gen-41","322_C3_VAT_gen-41_TempControl-21psu","VAT","gen-41",322,"C3","21psu","TempControl","TempControl_21psu",5,FALSE,0,55,7.17,TRUE,4,2,0.5,20.3,NA,NA,NA,NA,NA,NA,26.5,7.5,0.9,NA,NA,NA,1,5,8.3,3.2,18,12.1,14.9,NA,NA,NA,NA,NA,NA,NA,3.9,0.97,0.46,0,5.33,"Y",1,NA,NA,"VAT_TempControl_21psu","17",21.35,21.35,21.3,21.4,0.0577350269189613,20.0545752801425,20.203310546875,13.939853515625,24.150146484375,1.76645439081661,17,10,"17_10",111.7,2.03090909090909,-1.84,-0.256624825662483,0.248717948717949
"VAT_gen-43","343_C3_VAT_gen-43_TempControl-21psu","VAT","gen-43",343,"C3","21psu","TempControl","TempControl_21psu",5,FALSE,0,55.4,6.09,TRUE,4,3,0.4,22.8,NA,NA,NA,NA,NA,NA,13.1,35.5,36.4,NA,NA,NA,1,4,9.5,14,15.6,4.5,NA,NA,NA,NA,NA,NA,NA,NA,3.49,1.16,0.3,0,4.95,"N",1,NA,NA,"VAT_TempControl_21psu","19",21.35,21.35,21.3,21.4,0.0577350269189613,20.0545752801425,20.203310546875,13.939853515625,24.150146484375,1.76645439081661,22,11,"22_11",151.4,2.73285198555957,-1.14,-0.187192118226601,0.332378223495702
"VAT_gen-45","359_C4_VAT_gen-45_TempControl-21psu","VAT","gen-45",359,"C4","21psu","TempControl","TempControl_21psu",5,FALSE,0,70,9.58,TRUE,5,3,0.5,35,15.2,NA,NA,NA,NA,NA,17,36.2,0.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11,2.41,0,0,6.52,"Y",1,NA,NA,"VAT_TempControl_21psu","21",21.1,21.3,20.4,21.4,0.469041575982344,20.2176319507076,20.2462109375,16.170673828125,27.02447265625,1.99822095675236,18,15,"18_15",103.6,1.48,-3.06,-0.319415448851775,0.586374695863747
"VAT_gen-47","373_C4_VAT_gen-47_TempControl-21psu","VAT","gen-47",373,"C4","21psu","TempControl","TempControl_21psu",5,FALSE,0,37.9,4.45,TRUE,4,3,0.4,11.9,NA,NA,NA,NA,NA,NA,25.7,12,27.6,NA,NA,NA,1,4,12.9,7.1,14,13.2,NA,NA,NA,NA,NA,NA,NA,NA,2.96,1.03,0.41,0,4.4,"N",1,NA,NA,"VAT_TempControl_21psu","23",21.175,21.4,20.5,21.4,0.449999999999999,20.2176319507076,20.2462109375,16.170673828125,27.02447265625,1.99822095675236,22,13,"22_13",124.4,3.28232189973615,-0.0499999999999998,-0.0112359550561797,0.347972972972973
"VIK_gen-01","005_A1_VIK_gen-01_TempControl-21psu","VIK","gen-01",5,"A1","21psu","TempControl","TempControl_21psu",5,FALSE,0,59.7,5.72,TRUE,5,3,0.5,6.1,23.3,NA,NA,NA,NA,NA,41.9,16,44.1,NA,NA,NA,1,4,7.9,21.2,15.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,1.81,2,0.36,0,4.17,"N",1,NA,NA,"VIK_TempControl_21psu","1",21.3,21.3,21.3,21.3,0,20.0156771811542,20.117509765625,16.04197265625,24.193046875,1.7119521433729,2,1,"2_1",193.1,3.23450586264657,-1.55,-0.270979020979021,1.10497237569061
"VIK_gen-02","012_A1_VIK_gen-02_TempControl-7psu","VIK","gen-02",12,"A1","7psu","TempControl","TempControl_7psu",7,TRUE,3,25,2.23,TRUE,4,2,0.4,1.3,1.5,NA,NA,NA,NA,NA,9.2,11.6,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,0.3,0,0,2.02,"N",1,NA,NA,"VIK_TempControl_7psu","2",7.34,7.3,7.3,7.4,0.0547722557505169,20.0156771811542,20.117509765625,16.04197265625,24.193046875,1.7119521433729,3,4,"3_4",23.6,0.944,-0.21,-0.0941704035874439,0.174418604651163
"VIK_gen-03","017_A1_VIK_gen-03_TempControl-21psu","VIK","gen-03",17,"A1","21psu","TempControl","TempControl_21psu",4,FALSE,0,40,2.84,FALSE,5,3,0.45,4.9,13.8,NA,NA,NA,NA,NA,12.7,4.1,12.7,NA,NA,NA,1,2,14.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,0.64,0.13,0,2.88,"N",1,NA,NA,"VIK_TempControl_21psu","3",21.42,21.4,21.4,21.5,0.0447213595499964,20.0156771811542,20.117509765625,16.04197265625,24.193046875,1.7119521433729,5,1,"5_1",73.2,1.83,0.04,0.0140845070422535,0.303317535545024
"VIK_gen-05","033_A2_VIK_gen-05_TempControl-21psu","VIK","gen-05",33,"A2","21psu","TempControl","TempControl_21psu",4,FALSE,0,44.2,4.75,FALSE,4,3,0.4,8.4,NA,NA,NA,NA,NA,NA,21.5,8,20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,0.86,0,0,3.91,"N",1,NA,NA,"VIK_TempControl_21psu","5",21.36,21.4,21.3,21.4,0.0547722557505154,19.9674754033708,20.117509765625,15.999072265625,24.62205078125,1.72075764002812,1,5,"1_5",57.9,1.30995475113122,-0.84,-0.176842105263158,0.281967213114754
"VIK_gen-06","046_A2_VIK_gen-06_TempControl-7psu","VIK","gen-06",46,"A2","7psu","TempControl","TempControl_7psu",5,TRUE,0,46.6,4.47,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,11,8.9,10.1,13,NA,NA,NA,NA,NA,NA,NA,NA,2.27,0,1.3,0,3.57,"N",1,NA,NA,"VIK_TempControl_7psu","6",7.14,7.1,7.1,7.2,0.0547722557505169,19.9674754033708,20.117509765625,15.999072265625,24.62205078125,1.72075764002812,4,6,"4_6",43,0.92274678111588,-0.9,-0.201342281879195,0
"VIK_gen-07","055_A2_VIK_gen-07_TempControl-21psu","VIK","gen-07",55,"A2","21psu","TempControl","TempControl_21psu",5,FALSE,0,28.1,2.46,TRUE,3,2,0.4,13.1,NA,NA,NA,NA,NA,NA,15.4,21.7,NA,NA,NA,NA,1,4,14.5,17.3,11.1,3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.39,0.15,0,1.31,"N",1,NA,NA,"VIK_TempControl_21psu","7",21.32,21.3,21.2,21.4,0.083666002653407,19.9674754033708,20.117509765625,15.999072265625,24.62205078125,1.72075764002812,6,7,"6_7",96.8,3.44483985765125,-1.15,-0.467479674796748,0.506493506493507
"VIK_gen-08","061_A2_VIK_gen-08_TempControl-7psu","VIK","gen-08",61,"A2","7psu","TempControl","TempControl_7psu",4,FALSE,0,30.9,1.81,FALSE,4,3,0.35,12.1,NA,NA,NA,NA,NA,NA,11.3,6.5,1.5,NA,NA,NA,1,2,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.29,0.03,0,0.6,"N",1,NA,NA,"VIK_TempControl_7psu","8",7.2,7.2,7.2,7.2,0,19.9674754033708,20.117509765625,15.999072265625,24.62205078125,1.72075764002812,8,5,"8_5",41.5,1.34304207119741,-1.21,-0.668508287292818,1.03571428571429
"VIK_gen-09","065_A3_VIK_gen-09_TempWarm-16psu","VIK","gen-09",65,"A3","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,35.2,2.15,FALSE,4,3,0.4,8.9,NA,NA,NA,NA,NA,NA,13.8,5.8,11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,0.84,0,0,2.03,"N",1,NA,NA,"VIK_TempWarm_16psu","9",16.26,16.3,16.1,16.4,0.114017542509913,25.8025284445741,26.123564453125,15.827470703125,32.34412109375,2.39952191130576,1,9,"1_9",39.5,1.12215909090909,-0.12,-0.0558139534883721,0.705882352941177
"VIK_gen-11","086_A3_VIK_gen-11_TempWarm-16psu","VIK","gen-11",86,"A3","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,24.6,2.33,FALSE,4,3,0.4,12.6,NA,NA,NA,NA,NA,NA,12.6,6.7,14.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,0.45,0,0,1.77,"N",1,NA,NA,"VIK_TempWarm_16psu","11",16.22,16.2,16.2,16.3,0.0447213595499964,25.8025284445741,26.123564453125,15.827470703125,32.34412109375,2.39952191130576,6,10,"6_10",46.7,1.89837398373984,-0.56,-0.240343347639485,0.340909090909091
"VIK_gen-13","101_A4_VIK_gen-13_TempWarm-16psu","VIK","gen-13",101,"A4","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,46.4,3.93,TRUE,4,3,0.4,NA,NA,NA,NA,NA,NA,NA,29.6,10.1,21.9,0.2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,0.81,0,0,2.56,"N",1,NA,NA,"VIK_TempWarm_16psu","13",16.16,16.2,16.1,16.2,0.0547722557505154,25.7714604437466,26.16646484375,16.428076171875,34.23173828125,2.47389489451105,2,13,"2_13",61.8,1.33189655172414,-1.37,-0.348600508905852,0.462857142857143
"VIK_gen-15","120_A4_VIK_gen-15_TempWarm-16psu","VIK","gen-15",120,"A4","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,21.5,1.38,FALSE,3,2,0.3,15.2,NA,NA,NA,NA,NA,NA,8.1,15.1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.27,0,0,1.03,"N",1,NA,NA,"VIK_TempWarm_16psu","15",16.16,16.2,16.1,16.2,0.0547722557505154,25.7714604437466,26.16646484375,16.428076171875,34.23173828125,2.47389489451105,6,16,"6_16",38.4,1.78604651162791,-0.35,-0.253623188405797,0.355263157894737
"VIK_gen-19","146_B1_VIK_gen-19_TempWarm-16psu","VIK","gen-19",146,"B1","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,28.8,1.94,TRUE,4,3,0.35,12.5,NA,NA,NA,NA,NA,NA,13.4,5.9,16.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.43,0,0,1.52,"N",1,NA,NA,"VIK_TempWarm_16psu","19",16.175,16.15,16,16.4,0.170782512765992,26.0011390003983,26.252265625,16.1277734375,32.08671875,2.3181131150409,13,2,"13_2",47.9,1.66319444444444,-0.42,-0.216494845360825,0.394495412844037
"VIK_gen-21","165_B2_VIK_gen-21_TempWarm-16psu","VIK","gen-21",165,"B2","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,30.8,1.92,FALSE,4,4,0.4,NA,NA,NA,NA,NA,NA,NA,15.6,2,11.8,18,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,0.5,0,0,1.74,"N",1,NA,NA,"VIK_TempWarm_16psu","21",16.22,16.1,16.1,16.5,0.178885438199983,25.8957324470566,26.123564453125,16.55677734375,31.700615234375,2.36168510535851,10,5,"10_5",47.4,1.53896103896104,-0.18,-0.09375,0.403225806451613
"VIK_gen-23","181_B2_VIK_gen-23_TempWarm-16psu","VIK","gen-23",181,"B2","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,14,0.69,FALSE,3,3,0.3,NA,NA,NA,NA,NA,NA,NA,9.9,0.7,14.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.09,0,0,0.38,"N",1,NA,NA,"VIK_TempWarm_16psu","23",16.2,16.15,16.1,16.4,0.141421356237308,25.8957324470566,26.123564453125,16.55677734375,31.700615234375,2.36168510535851,14,5,"14_5",25,1.78571428571429,-0.31,-0.44927536231884,0.310344827586207
"VIK_gen-25","198_B3_VIK_gen-25_TempWarm-16psu","VIK","gen-25",198,"B3","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,12.5,0.71,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7.3,5.2,1,NA,NA,NA,1,1,3.5,NA,NA,NA,0.36,0,0.01,0.09,0.46,"N",1,NA,NA,"VIK_TempWarm_16psu","1",16.1666666666667,16.2,16.1,16.2,0.0577350269189613,25.8228915576884,26.0806640625,16.04197265625,32.00091796875,2.41059776241806,10,10,"10_10",18,1.44,-0.25,-0.352112676056338,0
"VIK_gen-27","209_B3_VIK_gen-27_TempWarm-16psu","VIK","gen-27",209,"B3","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,13.5,0.7,TRUE,4,4,0.3,NA,NA,NA,NA,NA,NA,NA,11.7,11.6,15,2.4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.2,0,0,0.38,"N",1,NA,NA,"VIK_TempWarm_16psu","3",16.225,16.15,16.1,16.5,0.189296944860009,25.8228915576884,26.0806640625,16.04197265625,32.00091796875,2.41059776241806,13,9,"13_9",40.7,3.01481481481481,-0.32,-0.457142857142857,1.11111111111111
"VIK_gen-29","231_B4_VIK_gen-29_TempWarm-16psu","VIK","gen-29",231,"B4","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,30.9,1.28,TRUE,4,4,0.3,NA,NA,NA,NA,NA,NA,NA,16.8,10.5,18.6,0.2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.38,0,0,0.96,"N",1,NA,NA,"VIK_TempWarm_16psu","5",16.275,16.2,16.2,16.5,0.15,25.5085056840722,25.7374609375,16.21357421875,31.4003125,2.46520222039827,10,15,"10_15",46.1,1.49190938511327,-0.32,-0.25,0.655172413793104
"VIK_gen-31","245_B4_VIK_gen-31_TempWarm-16psu","VIK","gen-31",245,"B4","16psu","TempWarm","TempWarm_16psu",4,FALSE,0,16.1,1.12,TRUE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2.8,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0,0.03,0,0,"N",1,NA,NA,"VIK_TempWarm_16psu","7",16.225,16.15,16.1,16.5,0.189296944860009,25.5085056840722,25.7374609375,16.21357421875,31.4003125,2.46520222039827,14,13,"14_13",8.4,0.521739130434782,-1.12,-1,0
"VIK_gen-33","261_C1_VIK_gen-33_TempControl-21psu","VIK","gen-33",261,"C1","21psu","TempControl","TempControl_21psu",5,FALSE,0,57,5.13,FALSE,4,3,0.45,10.3,NA,NA,NA,NA,NA,NA,18.7,10.9,17.8,NA,NA,NA,1,3,6.1,3.8,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.08,0.15,0,4.03,"N",1,NA,NA,"VIK_TempControl_21psu","9",21.225,21.2,21.2,21.3,0.0500000000000007,20.083437929056,20.2462109375,16.084873046875,25.9090625,1.69711366532744,18,1,"18_1",78.1,1.37017543859649,-1.1,-0.214424951267056,0.385714285714286
"VIK_gen-34","265_C1_VIK_gen-34_TempControl-7psu","VIK","gen-34",265,"C1","7psu","TempControl","TempControl_7psu",4,FALSE,0,25.3,0.99,FALSE,4,4,0.2,NA,NA,NA,NA,NA,NA,NA,5.5,1.4,7.3,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.12,0,0,0.78,"N",1,NA,NA,"VIK_TempControl_7psu","10",7.2,7.2,7.2,7.2,0,20.083437929056,20.2462109375,16.084873046875,25.9090625,1.69711366532744,19,1,"19_1",25.2,0.996047430830039,-0.21,-0.212121212121212,0.181818181818182
"VIK_gen-35","280_C1_VIK_gen-35_TempControl-21psu","VIK","gen-35",280,"C1","21psu","TempControl","TempControl_21psu",4,FALSE,0,15.2,0.84,FALSE,4,4,0.35,7.2,NA,NA,NA,NA,NA,NA,16.2,8.2,12.2,NA,NA,NA,1,3,12.4,8.8,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.29,0.07,0,1.06,"Y",1,NA,NA,"VIK_TempControl_21psu","11",21.175,21.2,21,21.3,0.125830573921179,20.083437929056,20.2462109375,16.084873046875,25.9090625,1.69711366532744,22,4,"22_4",70.6,4.64473684210526,0.22,0.261904761904762,0.414285714285714
"VIK_gen-36","283_C1_VIK_gen-36_TempControl-7psu","VIK","gen-36",283,"C1","7psu","TempControl","TempControl_7psu",4,FALSE,0,11.5,0.79,FALSE,3,3,0.3,NA,NA,NA,NA,NA,NA,NA,8.5,5.3,9.3,NA,NA,NA,2,2,2.3,1.1,NA,NA,NA,NA,4,7.3,5.7,5,0.7,NA,0.83,0.12,0.01,0.07,1.03,"N",1,NA,NA,"VIK_TempControl_7psu","12",7.2,7.2,7.2,7.2,0,20.083437929056,20.2462109375,16.084873046875,25.9090625,1.69711366532744,23,3,"23_3",45.2,3.9304347826087,0.24,0.30379746835443,0.144578313253012
"VIK_gen-37","294_C2_VIK_gen-37_TempControl-21psu","VIK","gen-37",294,"C2","21psu","TempControl","TempControl_21psu",4,FALSE,0,44.7,3.83,FALSE,5,3,0.45,19.6,5.2,NA,NA,NA,NA,NA,16.7,1.1,25.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,1.48,0,0,4.56,"Y",1,NA,NA,"VIK_TempControl_21psu","13",21.4,21.4,21.4,21.4,0,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,18,6,"18_6",67.7,1.51454138702461,0.73,0.190600522193211,0.48051948051948
"VIK_gen-38","297_C2_VIK_gen-38_TempControl-7psu","VIK","gen-38",297,"C2","7psu","TempControl","TempControl_7psu",3,FALSE,0,35.9,3.95,TRUE,3,3,0.4,NA,NA,NA,NA,NA,NA,NA,1.5,5.9,9.3,NA,NA,NA,1,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"N",1,NA,NA,"VIK_TempControl_7psu","14",7.2,7.2,7.2,7.2,0,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,19,5,"19_5",18,0.501392757660167,-3.95,-1,NA
"VIK_gen-39","305_C2_VIK_gen-39_TempControl-21psu","VIK","gen-39",305,"C2","21psu","TempControl","TempControl_21psu",6,TRUE,3,24.7,1.39,TRUE,4,2,0.3,10.3,2.5,NA,NA,NA,NA,NA,4.5,10.1,NA,NA,NA,NA,2,4,12.7,4.8,14,9.9,NA,NA,2,1.2,0.2,NA,NA,NA,0.93,0.23,0.16,0.01,1.33,"N",1,NA,NA,"VIK_TempControl_21psu","15",20.7333333333333,21.4,19.4,21.4,1.15470053837925,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,21,5,"21_5",70.2,2.8421052631579,-0.0599999999999998,-0.0431654676258992,0.247311827956989
"VIK_gen-41","321_C3_VIK_gen-41_TempControl-21psu","VIK","gen-41",321,"C3","21psu","TempControl","TempControl_21psu",4,FALSE,0,16.7,1.12,FALSE,5,4,0.3,9.8,NA,NA,NA,NA,NA,NA,14.5,9.7,1.1,14.3,NA,NA,1,3,7,7,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.32,0.05,0,1.17,"N",1,NA,NA,"VIK_TempControl_21psu","17",21.35,21.35,21.3,21.4,0.0577350269189613,20.0545752801425,20.203310546875,13.939853515625,24.150146484375,1.76645439081661,17,9,"17_9",65.7,3.93413173652695,0.0499999999999998,0.044642857142857,0.4
"VIK_gen-42","331_C3_VIK_gen-42_TempControl-7psu","VIK","gen-42",331,"C3","7psu","TempControl","TempControl_7psu",3,FALSE,0,14.9,0.6,FALSE,4,3,0.25,8.1,NA,NA,NA,NA,NA,NA,9.4,3.1,11.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.16,0,0,0.54,"N",1,NA,NA,"VIK_TempControl_7psu","18",7.2,7.2,7.2,7.2,0,20.0545752801425,20.203310546875,13.939853515625,24.150146484375,1.76645439081661,19,11,"19_11",31.7,2.12751677852349,-0.0599999999999999,-0.0999999999999999,0.421052631578947
"VIK_gen-43","340_C3_VIK_gen-43_TempControl-21psu","VIK","gen-43",340,"C3","21psu","TempControl","TempControl_21psu",4,FALSE,0,17.5,0.83,FALSE,5,5,0.3,NA,NA,NA,NA,NA,NA,NA,15.6,8.8,17,3.1,12.3,1.7,1,2,5.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.28,0.04,0,1.05,"N",1,NA,NA,"VIK_TempControl_21psu","19",21.25,21.25,21.2,21.3,0.0577350269189634,20.0545752801425,20.203310546875,13.939853515625,24.150146484375,1.76645439081661,21,12,"21_12",72,4.11428571428571,0.22,0.265060240963856,0.383561643835616
