"","pop","coast","trt","cc","method","offset","pop_ord","metric","abs_current","abs_future","CF_abs_offset","CF_relative","CF_rel_offset"
"170","HOR","East","TempWarm-5psu","full","lea_offset",0.032825014483351,7,"surv",0.5,0,-0.5,0,-1
"171","HOR","East","TempWarm-5psu","full","lea_offset",0.032825014483351,7,"len",2.06692465232292,NA,NA,NA,NA
"172","HOR","East","TempWarm-5psu","full","rda_offset",0.183184383495568,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"173","HOR","East","TempWarm-5psu","full","rda_offset",0.183184383495568,7,"surv",0.5,0,-0.5,0,-1
"174","HOR","East","TempWarm-5psu","full","rda_offset",0.183184383495568,7,"len",2.06692465232292,NA,NA,NA,NA
"175","HOR","East","TempWarm-5psu","full","gf_offset",0.119382749229989,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"176","HOR","East","TempWarm-5psu","full","gf_offset",0.119382749229989,7,"surv",0.5,0,-0.5,0,-1
"177","HOR","East","TempWarm-5psu","full","gf_offset",0.119382749229989,7,"len",2.06692465232292,NA,NA,NA,NA
"178","HOR","East","TempWarm-5psu","full","env_dist",5.7503,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"179","HOR","East","TempWarm-5psu","full","env_dist",5.7503,7,"surv",0.5,0,-0.5,0,-1
"180","HOR","East","TempWarm-5psu","full","env_dist",5.7503,7,"len",2.06692465232292,NA,NA,NA,NA
"181","HOR","East","TempWarm-5psu","mll","lea_offset",0.041036903987833,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"182","HOR","East","TempWarm-5psu","mll","lea_offset",0.041036903987833,7,"surv",0.5,0,-0.5,0,-1
"183","HOR","East","TempWarm-5psu","mll","lea_offset",0.041036903987833,7,"len",2.06692465232292,NA,NA,NA,NA
"184","HOR","East","TempWarm-5psu","mll","rda_offset",0.514345252928241,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"185","HOR","East","TempWarm-5psu","mll","rda_offset",0.514345252928241,7,"surv",0.5,0,-0.5,0,-1
"186","HOR","East","TempWarm-5psu","mll","rda_offset",0.514345252928241,7,"len",2.06692465232292,NA,NA,NA,NA
"187","HOR","East","TempWarm-5psu","mll","gf_offset",0.078500530096678,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"188","HOR","East","TempWarm-5psu","mll","gf_offset",0.078500530096678,7,"surv",0.5,0,-0.5,0,-1
"189","HOR","East","TempWarm-5psu","mll","gf_offset",0.078500530096678,7,"len",2.06692465232292,NA,NA,NA,NA
"190","HOR","East","TempWarm-5psu","mll","env_dist",5.7503,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"191","HOR","East","TempWarm-5psu","mll","env_dist",5.7503,7,"surv",0.5,0,-0.5,0,-1
"192","HOR","East","TempWarm-5psu","mll","env_dist",5.7503,7,"len",2.06692465232292,NA,NA,NA,NA
