"trt","pop","cc","trt_pop","surv","order","coast","trt_name","method","offset","trt_ord","pop_ord","metric","cf_abs","cg_rel","cg_abs","cf_rel"
"TempWarm-16psu","HOR","full","TempWarm_16psu-HOR",0.666666666666667,7,"East","Future W Coast","lea",0.0365895365187742,3,7,"surv",-0.25,7.00000000000001,0.583333333333334,-0.272727272727273
"TempWarm-16psu","HOR","full","TempWarm_16psu-HOR",0.666666666666667,7,"East","Future W Coast","rda",2.9616460767793,3,7,"surv",-0.25,7.00000000000001,0.583333333333334,-0.272727272727273
"TempWarm-16psu","HOR","full","TempWarm_16psu-HOR",0.666666666666667,7,"East","Future W Coast","gf",0.129374025983507,3,7,"surv",-0.25,7.00000000000001,0.583333333333334,-0.272727272727273
"TempWarm-16psu","HOR","full","TempWarm_16psu-HOR",0.666666666666667,7,"East","Future W Coast","env",6.2752,3,7,"surv",-0.25,7.00000000000001,0.583333333333334,-0.272727272727273
"TempWarm-16psu","HOR","mll","TempWarm_16psu-HOR",0.666666666666667,7,"East","Future W Coast","lea",0.043431764767535,3,7,"surv",-0.25,7.00000000000001,0.583333333333334,-0.272727272727273
"TempWarm-16psu","HOR","mll","TempWarm_16psu-HOR",0.666666666666667,7,"East","Future W Coast","rda",2.17618333976248,3,7,"surv",-0.25,7.00000000000001,0.583333333333334,-0.272727272727273
"TempWarm-16psu","HOR","mll","TempWarm_16psu-HOR",0.666666666666667,7,"East","Future W Coast","gf",0.0840643264739334,3,7,"surv",-0.25,7.00000000000001,0.583333333333334,-0.272727272727273
"TempWarm-16psu","HOR","mll","TempWarm_16psu-HOR",0.666666666666667,7,"East","Future W Coast","env",6.2752,3,7,"surv",-0.25,7.00000000000001,0.583333333333334,-0.272727272727273
"TempWarm-16psu","KAL","full","TempWarm_16psu-KAL",0.75,6,"East","Future W Coast","lea",0.0300286587267551,3,6,"surv",0.083333333333333,-0.175,-0.159090909090909,0.125
"TempWarm-16psu","KAL","full","TempWarm_16psu-KAL",0.75,6,"East","Future W Coast","rda",2.48213744717505,3,6,"surv",0.083333333333333,-0.175,-0.159090909090909,0.125
"TempWarm-16psu","KAL","full","TempWarm_16psu-KAL",0.75,6,"East","Future W Coast","gf",0.120034575652212,3,6,"surv",0.083333333333333,-0.175,-0.159090909090909,0.125
"TempWarm-16psu","KAL","full","TempWarm_16psu-KAL",0.75,6,"East","Future W Coast","env",5.3493,3,6,"surv",0.083333333333333,-0.175,-0.159090909090909,0.125
"TempWarm-16psu","KAL","mll","TempWarm_16psu-KAL",0.75,6,"East","Future W Coast","lea",0.0354382473421728,3,6,"surv",0.083333333333333,-0.175,-0.159090909090909,0.125
"TempWarm-16psu","KAL","mll","TempWarm_16psu-KAL",0.75,6,"East","Future W Coast","rda",1.8564534288442,3,6,"surv",0.083333333333333,-0.175,-0.159090909090909,0.125
"TempWarm-16psu","KAL","mll","TempWarm_16psu-KAL",0.75,6,"East","Future W Coast","gf",0.0802544635043475,3,6,"surv",0.083333333333333,-0.175,-0.159090909090909,0.125
"TempWarm-16psu","KAL","mll","TempWarm_16psu-KAL",0.75,6,"East","Future W Coast","env",5.3493,3,6,"surv",0.083333333333333,-0.175,-0.159090909090909,0.125
"TempWarm-16psu","KUR","full","TempWarm_16psu-KUR",0.416666666666667,5,"East","Future W Coast","lea",0.0352397632450556,3,5,"surv",0.083333333333334,4.00000000000001,0.333333333333334,0.250000000000002
"TempWarm-16psu","KUR","full","TempWarm_16psu-KUR",0.416666666666667,5,"East","Future W Coast","rda",2.29767573760886,3,5,"surv",0.083333333333334,4.00000000000001,0.333333333333334,0.250000000000002
"TempWarm-16psu","KUR","full","TempWarm_16psu-KUR",0.416666666666667,5,"East","Future W Coast","gf",0.130108285986464,3,5,"surv",0.083333333333334,4.00000000000001,0.333333333333334,0.250000000000002
"TempWarm-16psu","KUR","full","TempWarm_16psu-KUR",0.416666666666667,5,"East","Future W Coast","env",5.774,3,5,"surv",0.083333333333334,4.00000000000001,0.333333333333334,0.250000000000002
"TempWarm-16psu","KUR","mll","TempWarm_16psu-KUR",0.416666666666667,5,"East","Future W Coast","lea",0.042274130136084,3,5,"surv",0.083333333333334,4.00000000000001,0.333333333333334,0.250000000000002
"TempWarm-16psu","KUR","mll","TempWarm_16psu-KUR",0.416666666666667,5,"East","Future W Coast","rda",1.65822392265339,3,5,"surv",0.083333333333334,4.00000000000001,0.333333333333334,0.250000000000002
"TempWarm-16psu","KUR","mll","TempWarm_16psu-KUR",0.416666666666667,5,"East","Future W Coast","gf",0.0851243329895743,3,5,"surv",0.083333333333334,4.00000000000001,0.333333333333334,0.250000000000002
"TempWarm-16psu","KUR","mll","TempWarm_16psu-KUR",0.416666666666667,5,"East","Future W Coast","env",5.774,3,5,"surv",0.083333333333334,4.00000000000001,0.333333333333334,0.250000000000002
"TempWarm-16psu","VAT","full","TempWarm_16psu-VAT",0.272727272727273,2,"West","Future W Coast","lea",0.0390429467766799,3,1,"surv",0.18939393939394,-0.7,-0.636363636363636,2.27272727272728
"TempWarm-16psu","VAT","full","TempWarm_16psu-VAT",0.272727272727273,2,"West","Future W Coast","rda",0.451017347977424,3,1,"surv",0.18939393939394,-0.7,-0.636363636363636,2.27272727272728
"TempWarm-16psu","VAT","full","TempWarm_16psu-VAT",0.272727272727273,2,"West","Future W Coast","gf",0.132830775587862,3,1,"surv",0.18939393939394,-0.7,-0.636363636363636,2.27272727272728
"TempWarm-16psu","VAT","full","TempWarm_16psu-VAT",0.272727272727273,2,"West","Future W Coast","env",6.6275,3,1,"surv",0.18939393939394,-0.7,-0.636363636363636,2.27272727272728
"TempWarm-16psu","VAT","mll","TempWarm_16psu-VAT",0.272727272727273,2,"West","Future W Coast","lea",0.048622400893911,3,1,"surv",0.18939393939394,-0.7,-0.636363636363636,2.27272727272728
"TempWarm-16psu","VAT","mll","TempWarm_16psu-VAT",0.272727272727273,2,"West","Future W Coast","rda",0.601423316368426,3,1,"surv",0.18939393939394,-0.7,-0.636363636363636,2.27272727272728
"TempWarm-16psu","VAT","mll","TempWarm_16psu-VAT",0.272727272727273,2,"West","Future W Coast","gf",0.0862955321936636,3,1,"surv",0.18939393939394,-0.7,-0.636363636363636,2.27272727272728
"TempWarm-16psu","VAT","mll","TempWarm_16psu-VAT",0.272727272727273,2,"West","Future W Coast","env",6.6275,3,1,"surv",0.18939393939394,-0.7,-0.636363636363636,2.27272727272728
"TempWarm-16psu","VIK","full","TempWarm_16psu-VIK",1,1,"West","Future W Coast","lea",0.0338159972935556,3,2,"surv",0.25,11,0.916666666666667,0.333333333333333
"TempWarm-16psu","VIK","full","TempWarm_16psu-VIK",1,1,"West","Future W Coast","rda",0.306945743344824,3,2,"surv",0.25,11,0.916666666666667,0.333333333333333
"TempWarm-16psu","VIK","full","TempWarm_16psu-VIK",1,1,"West","Future W Coast","gf",0.120379379309693,3,2,"surv",0.25,11,0.916666666666667,0.333333333333333
"TempWarm-16psu","VIK","full","TempWarm_16psu-VIK",1,1,"West","Future W Coast","env",5.394,3,2,"surv",0.25,11,0.916666666666667,0.333333333333333
"TempWarm-16psu","VIK","mll","TempWarm_16psu-VIK",1,1,"West","Future W Coast","lea",0.0422436225169404,3,2,"surv",0.25,11,0.916666666666667,0.333333333333333
"TempWarm-16psu","VIK","mll","TempWarm_16psu-VIK",1,1,"West","Future W Coast","rda",0.618669159166709,3,2,"surv",0.25,11,0.916666666666667,0.333333333333333
"TempWarm-16psu","VIK","mll","TempWarm_16psu-VIK",1,1,"West","Future W Coast","gf",0.0814095548178281,3,2,"surv",0.25,11,0.916666666666667,0.333333333333333
"TempWarm-16psu","VIK","mll","TempWarm_16psu-VIK",1,1,"West","Future W Coast","env",5.394,3,2,"surv",0.25,11,0.916666666666667,0.333333333333333
"TempWarm-5psu","BAR","full","TempWarm_5psu-BAR",0.0833333333333333,4,"West","Future E Coast","lea",0.0367128182833948,4,4,"surv",-0.916666666666667,-0.909090909090909,-0.833333333333334,-0.916666666666667
"TempWarm-5psu","BAR","full","TempWarm_5psu-BAR",0.0833333333333333,4,"West","Future E Coast","rda",1.37444126188955,4,4,"surv",-0.916666666666667,-0.909090909090909,-0.833333333333334,-0.916666666666667
"TempWarm-5psu","BAR","full","TempWarm_5psu-BAR",0.0833333333333333,4,"West","Future E Coast","gf",0.12517842947807,4,4,"surv",-0.916666666666667,-0.909090909090909,-0.833333333333334,-0.916666666666667
"TempWarm-5psu","BAR","full","TempWarm_5psu-BAR",0.0833333333333333,4,"West","Future E Coast","env",6.0353,4,4,"surv",-0.916666666666667,-0.909090909090909,-0.833333333333334,-0.916666666666667
"TempWarm-5psu","BAR","mll","TempWarm_5psu-BAR",0.0833333333333333,4,"West","Future E Coast","lea",0.045128261543404,4,4,"surv",-0.916666666666667,-0.909090909090909,-0.833333333333334,-0.916666666666667
"TempWarm-5psu","BAR","mll","TempWarm_5psu-BAR",0.0833333333333333,4,"West","Future E Coast","rda",1.80987170781091,4,4,"surv",-0.916666666666667,-0.909090909090909,-0.833333333333334,-0.916666666666667
"TempWarm-5psu","BAR","mll","TempWarm_5psu-BAR",0.0833333333333333,4,"West","Future E Coast","gf",0.0828482138992323,4,4,"surv",-0.916666666666667,-0.909090909090909,-0.833333333333334,-0.916666666666667
"TempWarm-5psu","BAR","mll","TempWarm_5psu-BAR",0.0833333333333333,4,"West","Future E Coast","env",6.0353,4,4,"surv",-0.916666666666667,-0.909090909090909,-0.833333333333334,-0.916666666666667
"TempWarm-5psu","BJO","full","TempWarm_5psu-BJO",0,8,"East","Future E Coast","lea",0.044704486669777,4,8,"surv",-1,-1,-0.75,-1
"TempWarm-5psu","BJO","full","TempWarm_5psu-BJO",0,8,"East","Future E Coast","rda",0.292786962232414,4,8,"surv",-1,-1,-0.75,-1
"TempWarm-5psu","BJO","full","TempWarm_5psu-BJO",0,8,"East","Future E Coast","gf",0.131853848853331,4,8,"surv",-1,-1,-0.75,-1
"TempWarm-5psu","BJO","full","TempWarm_5psu-BJO",0,8,"East","Future E Coast","env",6.2003,4,8,"surv",-1,-1,-0.75,-1
"TempWarm-5psu","BJO","mll","TempWarm_5psu-BJO",0,8,"East","Future E Coast","lea",0.0556021382761411,4,8,"surv",-1,-1,-0.75,-1
"TempWarm-5psu","BJO","mll","TempWarm_5psu-BJO",0,8,"East","Future E Coast","rda",0.619919736780753,4,8,"surv",-1,-1,-0.75,-1
"TempWarm-5psu","BJO","mll","TempWarm_5psu-BJO",0,8,"East","Future E Coast","gf",0.0854047849783409,4,8,"surv",-1,-1,-0.75,-1
"TempWarm-5psu","BJO","mll","TempWarm_5psu-BJO",0,8,"East","Future E Coast","env",6.2003,4,8,"surv",-1,-1,-0.75,-1
"TempWarm-5psu","HOG","full","TempWarm_5psu-HOG",0.0833333333333333,3,"West","Future E Coast","lea",0.0392173680316203,4,3,"surv",-0.825757575757576,-0.909090909090909,-0.833333333333334,-0.908333333333333
"TempWarm-5psu","HOG","full","TempWarm_5psu-HOG",0.0833333333333333,3,"West","Future E Coast","rda",1.63589650016005,4,3,"surv",-0.825757575757576,-0.909090909090909,-0.833333333333334,-0.908333333333333
"TempWarm-5psu","HOG","full","TempWarm_5psu-HOG",0.0833333333333333,3,"West","Future E Coast","gf",0.124558798435792,4,3,"surv",-0.825757575757576,-0.909090909090909,-0.833333333333334,-0.908333333333333
"TempWarm-5psu","HOG","full","TempWarm_5psu-HOG",0.0833333333333333,3,"West","Future E Coast","env",6.0562,4,3,"surv",-0.825757575757576,-0.909090909090909,-0.833333333333334,-0.908333333333333
"TempWarm-5psu","HOG","mll","TempWarm_5psu-HOG",0.0833333333333333,3,"West","Future E Coast","lea",0.0480627625037906,4,3,"surv",-0.825757575757576,-0.909090909090909,-0.833333333333334,-0.908333333333333
"TempWarm-5psu","HOG","mll","TempWarm_5psu-HOG",0.0833333333333333,3,"West","Future E Coast","rda",2.02005161272179,4,3,"surv",-0.825757575757576,-0.909090909090909,-0.833333333333334,-0.908333333333333
"TempWarm-5psu","HOG","mll","TempWarm_5psu-HOG",0.0833333333333333,3,"West","Future E Coast","gf",0.0831672720430263,4,3,"surv",-0.825757575757576,-0.909090909090909,-0.833333333333334,-0.908333333333333
"TempWarm-5psu","HOG","mll","TempWarm_5psu-HOG",0.0833333333333333,3,"West","Future E Coast","env",6.0562,4,3,"surv",-0.825757575757576,-0.909090909090909,-0.833333333333334,-0.908333333333333
"TempWarm-5psu","HOR","full","TempWarm_5psu-HOR",0,7,"East","Future E Coast","lea",0.032825014483351,4,7,"surv",-0.916666666666667,-1,-0.75,-1
"TempWarm-5psu","HOR","full","TempWarm_5psu-HOR",0,7,"East","Future E Coast","rda",0.183184383495568,4,7,"surv",-0.916666666666667,-1,-0.75,-1
"TempWarm-5psu","HOR","full","TempWarm_5psu-HOR",0,7,"East","Future E Coast","gf",0.119382749229989,4,7,"surv",-0.916666666666667,-1,-0.75,-1
"TempWarm-5psu","HOR","full","TempWarm_5psu-HOR",0,7,"East","Future E Coast","env",5.7503,4,7,"surv",-0.916666666666667,-1,-0.75,-1
"TempWarm-5psu","HOR","mll","TempWarm_5psu-HOR",0,7,"East","Future E Coast","lea",0.041036903987833,4,7,"surv",-0.916666666666667,-1,-0.75,-1
"TempWarm-5psu","HOR","mll","TempWarm_5psu-HOR",0,7,"East","Future E Coast","rda",0.514345252928241,4,7,"surv",-0.916666666666667,-1,-0.75,-1
"TempWarm-5psu","HOR","mll","TempWarm_5psu-HOR",0,7,"East","Future E Coast","gf",0.078500530096678,4,7,"surv",-0.916666666666667,-1,-0.75,-1
"TempWarm-5psu","HOR","mll","TempWarm_5psu-HOR",0,7,"East","Future E Coast","env",5.7503,4,7,"surv",-0.916666666666667,-1,-0.75,-1
"TempWarm-5psu","KAL","full","TempWarm_5psu-KAL",0.166666666666667,6,"East","Future E Coast","lea",0.0271953438837387,4,6,"surv",-0.5,-0.818181818181818,-0.75,-0.75
"TempWarm-5psu","KAL","full","TempWarm_5psu-KAL",0.166666666666667,6,"East","Future E Coast","rda",0.398411958368648,4,6,"surv",-0.5,-0.818181818181818,-0.75,-0.75
"TempWarm-5psu","KAL","full","TempWarm_5psu-KAL",0.166666666666667,6,"East","Future E Coast","gf",0.109375031083921,4,6,"surv",-0.5,-0.818181818181818,-0.75,-0.75
"TempWarm-5psu","KAL","full","TempWarm_5psu-KAL",0.166666666666667,6,"East","Future E Coast","env",4.7555,4,6,"surv",-0.5,-0.818181818181818,-0.75,-0.75
"TempWarm-5psu","KAL","mll","TempWarm_5psu-KAL",0.166666666666667,6,"East","Future E Coast","lea",0.0338300459996461,4,6,"surv",-0.5,-0.818181818181818,-0.75,-0.75
"TempWarm-5psu","KAL","mll","TempWarm_5psu-KAL",0.166666666666667,6,"East","Future E Coast","rda",0.7712756896348,4,6,"surv",-0.5,-0.818181818181818,-0.75,-0.75
"TempWarm-5psu","KAL","mll","TempWarm_5psu-KAL",0.166666666666667,6,"East","Future E Coast","gf",0.0744780182986624,4,6,"surv",-0.5,-0.818181818181818,-0.75,-0.75
"TempWarm-5psu","KAL","mll","TempWarm_5psu-KAL",0.166666666666667,6,"East","Future E Coast","env",4.7555,4,6,"surv",-0.5,-0.818181818181818,-0.75,-0.75
"TempWarm-5psu","KUR","full","TempWarm_5psu-KUR",0,5,"East","Future E Coast","lea",0.0333844248962364,4,5,"surv",-0.333333333333333,-1,-0.75,-1
"TempWarm-5psu","KUR","full","TempWarm_5psu-KUR",0,5,"East","Future E Coast","rda",0.563963827870758,4,5,"surv",-0.333333333333333,-1,-0.75,-1
"TempWarm-5psu","KUR","full","TempWarm_5psu-KUR",0,5,"East","Future E Coast","gf",0.120819888114614,4,5,"surv",-0.333333333333333,-1,-0.75,-1
"TempWarm-5psu","KUR","full","TempWarm_5psu-KUR",0,5,"East","Future E Coast","env",5.3861,4,5,"surv",-0.333333333333333,-1,-0.75,-1
"TempWarm-5psu","KUR","mll","TempWarm_5psu-KUR",0,5,"East","Future E Coast","lea",0.0415566924012771,4,5,"surv",-0.333333333333333,-1,-0.75,-1
"TempWarm-5psu","KUR","mll","TempWarm_5psu-KUR",0,5,"East","Future E Coast","rda",0.972385585758758,4,5,"surv",-0.333333333333333,-1,-0.75,-1
"TempWarm-5psu","KUR","mll","TempWarm_5psu-KUR",0,5,"East","Future E Coast","gf",0.0804330321585454,4,5,"surv",-0.333333333333333,-1,-0.75,-1
"TempWarm-5psu","KUR","mll","TempWarm_5psu-KUR",0,5,"East","Future E Coast","env",5.3861,4,5,"surv",-0.333333333333333,-1,-0.75,-1
"TempWarm-5psu","VAT","full","TempWarm_5psu-VAT",0,2,"West","Future E Coast","lea",0.0460723733885967,4,1,"surv",-0.0833333333333333,-1,-0.916666666666667,-1
"TempWarm-5psu","VAT","full","TempWarm_5psu-VAT",0,2,"West","Future E Coast","rda",2.3914681384273,4,1,"surv",-0.0833333333333333,-1,-0.916666666666667,-1
"TempWarm-5psu","VAT","full","TempWarm_5psu-VAT",0,2,"West","Future E Coast","gf",0.138793715153451,4,1,"surv",-0.0833333333333333,-1,-0.916666666666667,-1
"TempWarm-5psu","VAT","full","TempWarm_5psu-VAT",0,2,"West","Future E Coast","env",7.4833,4,1,"surv",-0.0833333333333333,-1,-0.916666666666667,-1
"TempWarm-5psu","VAT","mll","TempWarm_5psu-VAT",0,2,"West","Future E Coast","lea",0.0545789993883267,4,1,"surv",-0.0833333333333333,-1,-0.916666666666667,-1
"TempWarm-5psu","VAT","mll","TempWarm_5psu-VAT",0,2,"West","Future E Coast","rda",2.83555452243515,4,1,"surv",-0.0833333333333333,-1,-0.916666666666667,-1
"TempWarm-5psu","VAT","mll","TempWarm_5psu-VAT",0,2,"West","Future E Coast","gf",0.0901408957468414,4,1,"surv",-0.0833333333333333,-1,-0.916666666666667,-1
"TempWarm-5psu","VAT","mll","TempWarm_5psu-VAT",0,2,"West","Future E Coast","env",7.4833,4,1,"surv",-0.0833333333333333,-1,-0.916666666666667,-1
"TempWarm-5psu","VIK","full","TempWarm_5psu-VIK",0,1,"West","Future E Coast","lea",0.0401457792601161,4,2,"surv",-0.75,-1,-0.75,-1
"TempWarm-5psu","VIK","full","TempWarm_5psu-VIK",0,1,"West","Future E Coast","rda",2.67420816391772,4,2,"surv",-0.75,-1,-0.75,-1
"TempWarm-5psu","VIK","full","TempWarm_5psu-VIK",0,1,"West","Future E Coast","gf",0.127421510466323,4,2,"surv",-0.75,-1,-0.75,-1
"TempWarm-5psu","VIK","full","TempWarm_5psu-VIK",0,1,"West","Future E Coast","env",6.1427,4,2,"surv",-0.75,-1,-0.75,-1
"TempWarm-5psu","VIK","mll","TempWarm_5psu-VIK",0,1,"West","Future E Coast","lea",0.0481495219406945,4,2,"surv",-0.75,-1,-0.75,-1
"TempWarm-5psu","VIK","mll","TempWarm_5psu-VIK",0,1,"West","Future E Coast","rda",2.85196850533072,4,2,"surv",-0.75,-1,-0.75,-1
"TempWarm-5psu","VIK","mll","TempWarm_5psu-VIK",0,1,"West","Future E Coast","gf",0.0850223786465684,4,2,"surv",-0.75,-1,-0.75,-1
"TempWarm-5psu","VIK","mll","TempWarm_5psu-VIK",0,1,"West","Future E Coast","env",6.1427,4,2,"surv",-0.75,-1,-0.75,-1
