"","Pop","MLL_no","Indv_no","Pop_no","region","site_full","long","lat","temp_curr","max_temp_curr","sal_curr","min_sal_curr","temp_scaled","max_temp_scaled","sal_scaled","min_sal_scaled"
"161","EKO",615,"EKO-19","19","Valdemarsvik","Ekön",16.854798,58.175265,12,24,7,6,-2.17828279069067,0.251087555773246,-0.620947143365476,-0.292287566473705
"162","EKO",615,"EKO-20","20","Valdemarsvik","Ekön",16.854798,58.175265,12,24,7,6,-2.17828279069067,0.251087555773246,-0.620947143365476,-0.292287566473705
"163","FUR",383,"FUR-02","02","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"164","FUR",383,"FUR-07","07","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"165","FUR",383,"FUR-08","08","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"166","FUR",383,"FUR-09","09","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"167","FUR",383,"FUR-11","11","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"168","FUR",383,"FUR-13","13","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"169","FUR",383,"FUR-14","14","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"170","FUR",383,"FUR-17","17","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"171","FUR",379,"FUR-18","18","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"172","FUR",379,"FUR-19","19","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"173","FUR",383,"FUR-20","20","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"174","FUR",383,"FUR-03","03","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"175","FUR",383,"FUR-04","04","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"176","FUR",383,"FUR-06","06","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"177","FUR",383,"FUR-10","10","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"178","FUR",383,"FUR-12","12","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"179","FUR",383,"FUR-15","15","Pukaviksbukten","Furumon",14.72029998,56.0954,15,23,7,6,-0.71393814582199,-0.782977170961545,-0.620947143365476,-0.292287566473705
"180","GAL",669,"GAL-01","01","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"181","GAL",669,"GAL-02","02","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"182","GAL",669,"GAL-03","03","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"183","GAL",669,"GAL-04","04","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"184","GAL",669,"GAL-05","05","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"185","GAL",669,"GAL-06","06","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"186","GAL",669,"GAL-07","07","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"187","GAL",669,"GAL-08","08","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"188","GAL",669,"GAL-09","09","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"189","GAL",669,"GAL-10","10","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"190","GAL",669,"GAL-11","11","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"191","GAL",669,"GAL-12","12","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"192","GAL",669,"GAL-13","13","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"193","GAL",669,"GAL-14","14","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"194","GAL",669,"GAL-15","15","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"195","GAL",687,"GAL-16","16","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"196","GAL",687,"GAL-17","17","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"197","GAL",687,"GAL-18","18","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"198","GAL",687,"GAL-19","19","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"199","GAL",687,"GAL-20","20","Haninge","Gålö",18.32692339,59.09087305,19,24,6,5,1.23852138066958,0.251087555773246,-0.789044853121357,-0.669013763262036
"200","GAS",44,"GAS-01","01","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"201","GAS",46,"GAS-02","02","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"202","GAS",46,"GAS-03","03","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"203","GAS",47,"GAS-04","04","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"204","GAS",48,"GAS-05","05","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"205","GAS",49,"GAS-06","06","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"206","GAS",50,"GAS-07","07","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"207","GAS",51,"GAS-08","08","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"208","GAS",52,"GAS-09","09","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"209","GAS",53,"GAS-10","10","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"210","GAS",56,"GAS-11","11","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"211","GAS",56,"GAS-12","12","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"212","GAS",56,"GAS-13","13","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"213","GAS",56,"GAS-14","14","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"214","GAS",56,"GAS-15","15","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"215","GAS",56,"GAS-16","16","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"216","GAS",56,"GAS-17","17","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"217","GAS",56,"GAS-18","18","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"218","GAS",56,"GAS-19","19","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"219","GAS",66,"GAS-20","20","Kosterhavet","Gåsholmen ",11.134688,58.878628,17,23,22,9,0.262291617423796,-0.782977170961545,1.90051850297275,0.837891023891288
"220","GOT",176,"GOT-01","01","Kungsbacka","Gottskär",12.02123,57.39626,17,24,19,10,0.262291617423796,0.251087555773246,1.3962253737051,1.21461722067962
"221","GOT",177,"GOT-05","05","Kungsbacka","Gottskär",12.02123,57.39626,17,24,19,10,0.262291617423796,0.251087555773246,1.3962253737051,1.21461722067962
"222","GOT",178,"GOT-06","06","Kungsbacka","Gottskär",12.02123,57.39626,17,24,19,10,0.262291617423796,0.251087555773246,1.3962253737051,1.21461722067962
"223","GOT",179,"GOT-09","09","Kungsbacka","Gottskär",12.02123,57.39626,17,24,19,10,0.262291617423796,0.251087555773246,1.3962253737051,1.21461722067962
"224","GRO",193,"GRO-01","01","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"225","GRO",193,"GRO-03","03","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"226","GRO",193,"GRO-04","04","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"227","GRO",193,"GRO-09","09","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"228","GRO",193,"GRO-12","12","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"229","GRO",193,"GRO-14","14","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"230","GRO",193,"GRO-15","15","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"231","GRO",193,"GRO-16","16","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"232","GRO",193,"GRO-18","18","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"233","GRO",193,"GRO-19","19","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"234","GRO",193,"GRO-02","02","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"235","GRO",193,"GRO-05","05","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"236","GRO",193,"GRO-06","06","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"237","GRO",193,"GRO-07","07","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"238","GRO",193,"GRO-08","08","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"239","GRO",197,"GRO-10","10","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"240","GRO",193,"GRO-11","11","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"241","GRO",193,"GRO-17","17","Lahalmsbukten","Grötvik",12.78014,56.64116,19,23,13,9,1.23852138066958,-0.782977170961545,0.387639115169813,0.837891023891288
"242","HAN",744,"HAN-01","01","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"243","HAN",744,"HAN-02","02","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"244","HAN",744,"HAN-03","03","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"245","HAN",744,"HAN-04","04","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"246","HAN",744,"HAN-05","05","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"247","HAN",744,"HAN-06","06","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"248","HAN",744,"HAN-07","07","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"249","HAN",744,"HAN-08","08","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"250","HAN",744,"HAN-09","09","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"251","HAN",744,"HAN-10","10","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"252","HAN",749,"HAN-11","11","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"253","HAN",749,"HAN-12","12","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"254","HAN",749,"HAN-13","13","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"255","HAN",749,"HAN-14","14","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"256","HAN",754,"HAN-16","16","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"257","HAN",754,"HAN-17","17","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"258","HAN",754,"HAN-18","18","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"259","HAN",754,"HAN-19","19","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"260","HAN",754,"HAN-20","20","Finland","Hanko",22.990247,59.824232,15,24,6,4,-0.71393814582199,0.251087555773246,-0.789044853121357,-1.04573996005037
"261","HOG",200,"HOG-01","01","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"262","HOG",216,"HOG-02","02","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"263","HOG",216,"HOG-03","03","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"264","HOG",203,"HOG-04","04","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"265","HOG",204,"HOG-05","05","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"266","HOG",205,"HOG-06","06","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"267","HOG",217,"HOG-07","07","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"268","HOG",216,"HOG-08","08","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"269","HOG",208,"HOG-09","09","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"270","HOG",216,"HOG-11","11","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"271","HOG",210,"HOG-15","15","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"272","HOG",210,"HOG-16","16","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"273","HOG",212,"HOG-17","17","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"274","HOG",213,"HOG-18","18","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"275","HOG",214,"HOG-10","10","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"276","HOG",216,"HOG-12","12","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"277","HOG",217,"HOG-13","13","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"278","HOG",218,"HOG-19","19","Södra Höganäs","Höganäs",12.55141,56.1969,18,22,17,7,0.750406499046689,-1.81704189769634,1.06002995419334,0.084438630314626
"279","HOR",587,"HOR-10","10","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"280","HOR",587,"HOR-11","11","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"281","HOR",587,"HOR-12","12","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"282","HOR",587,"HOR-13","13","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"283","HOR",587,"HOR-14","14","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"284","HOR",587,"HOR-15","15","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"285","HOR",587,"HOR-16","16","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"286","HOR",587,"HOR-17","17","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"287","HOR",587,"HOR-18","18","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"288","HOR",587,"HOR-19","19","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"289","HOR",587,"HOR-02","02","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"290","HOR",587,"HOR-03","03","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"291","HOR",587,"HOR-05","05","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"292","HOR",587,"HOR-08","08","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"293","HOR",587,"HOR-09","09","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"294","HOR",587,"HOR-20","20","Hornsudde","Hornsudde",16.730625,57.695151,15,24,7,6,-0.71393814582199,0.251087555773246,-0.620947143365476,-0.292287566473705
"295","ING",771,"ING-01","01","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"296","ING",771,"ING-02","02","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"297","ING",771,"ING-03","03","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"298","ING",771,"ING-04","04","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"299","ING",771,"ING-05","05","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"300","ING",771,"ING-06","06","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"301","ING",771,"ING-07","07","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"302","ING",771,"ING-08","08","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"303","ING",771,"ING-09","09","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"304","ING",771,"ING-10","10","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"305","ING",771,"ING-11","11","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"306","ING",771,"ING-12","12","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"307","ING",771,"ING-14","14","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"308","ING",771,"ING-15","15","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"309","ING",771,"ING-16","16","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"310","ING",771,"ING-17","17","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"311","ING",771,"ING-18","18","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"312","ING",771,"ING-19","19","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"313","ING",771,"ING-20","20","Finland","Ingå",24.039419,59.9906558,16,24,6,4,-0.225823264199097,0.251087555773246,-0.789044853121357,-1.04573996005037
"314","KAL",426,"KAL-01","01","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"315","KAL",427,"KAL-02","02","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"316","KAL",427,"KAL-03","03","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"317","KAL",441,"KAL-04","04","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"318","KAL",427,"KAL-05","05","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"319","KAL",436,"KAL-06","06","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"320","KAL",426,"KAL-07","07","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"321","KAL",436,"KAL-08","08","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"322","KAL",426,"KAL-09","09","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"323","KAL",441,"KAL-10","10","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"324","KAL",441,"KAL-11","11","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"325","KAL",436,"KAL-12","12","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
"326","KAL",441,"KAL-13","13","Kalmar","Kalmarsund",16.351908,56.654431,19,25,7,6,1.23852138066958,1.28515228250804,-0.620947143365476,-0.292287566473705
