"","pop","trt","tank_ID","bagnum_text","median_temp","max_temp","median_sal","min_sal"
"166","KUR","TempWarm-16psu","B2",166,4.75526060938339,8.38594313205653,0.874447087036991,3.54389314762855
"167","BJO","TempWarm-16psu","B2",167,4.75526060938339,8.38594313205653,0.890978922513312,3.58234772775701
"168","HOR","TempWarm-16psu","B2",168,4.75526060938339,8.38594313205653,0.86618116929883,3.54389314762855
"169","KAL","TempWarm-5psu","B2",169,4.75526060938339,8.38594313205653,-0.944054815358343,-0.686110666502614
"170","HOR","TempWarm-5psu","B2",170,4.75526060938339,8.38594313205653,-0.944054815358343,-0.647656086374149
"171","VIK","TempWarm-5psu","B2",171,4.75526060938339,8.38594313205653,-0.90272522666754,-0.570746926117219
"172","KUR","TempWarm-5psu","B2",172,4.75526060938339,8.38594313205653,-0.944054815358343,-0.686110666502614
"173","BAR","TempWarm-5psu","B2",173,4.75526060938339,8.38594313205653,-0.935788897620183,-0.647656086374149
"174","BJO","TempWarm-5psu","B2",174,4.75526060938339,8.38594313205653,-0.919257062143862,-0.609201506245684
"175","VAT","TempWarm-5psu","B2",175,4.75526060938339,8.38594313205653,-0.919257062143862,-0.609201506245684
"176","HOG","TempWarm-5psu","B2",176,4.75526060938339,8.38594313205653,-0.927522979882022,-0.609201506245684
"177","KAL","TempWarm-16psu","B2",177,4.75526060938339,8.38594313205653,0.882713004775151,3.54389314762855
"178","HOG","TempWarm-16psu","B2",178,4.75526060938339,8.38594313205653,0.890978922513312,3.62080230788548
"179","BJO","TempWarm-16psu","B2",179,4.75526060938339,8.38594313205653,0.915776675727794,3.65925688801394
"180","KUR","TempWarm-16psu","B2",180,4.75526060938339,8.38594313205653,0.86618116929883,3.54389314762855
"181","VIK","TempWarm-16psu","B2",181,4.75526060938339,8.38594313205653,0.899244840251472,3.62080230788548
"182","BAR","TempWarm-16psu","B2",182,4.75526060938339,8.38594313205653,0.882713004775151,3.58234772775701
"183","HOR","TempWarm-16psu","B2",183,4.75526060938339,8.38594313205653,0.899244840251472,3.58234772775701
"184","VAT","TempWarm-16psu","B2",184,4.75526060938339,8.38594313205653,0.882713004775151,3.58234772775701
"185","BJO","TempWarm-5psu","B2",185,4.75526060938339,8.38594313205653,-0.910991144405701,-0.570746926117219
"186","KUR","TempWarm-5psu","B2",186,4.75526060938339,8.38594313205653,-0.935788897620183,-0.647656086374149
"187","KAL","TempWarm-5psu","B2",187,4.75526060938339,8.38594313205653,-0.935788897620183,-0.647656086374149
"188","HOR","TempWarm-5psu","B2",188,4.75526060938339,8.38594313205653,-0.877927473453059,-0.532292345988754
"189","VAT","TempWarm-5psu","B2",189,4.75526060938339,8.38594313205653,-0.919257062143862,-0.609201506245684
"190","VIK","TempWarm-5psu","B2",190,4.75526060938339,8.38594313205653,-0.89445930892938,-0.570746926117219
"191","HOG","TempWarm-5psu","B2",191,4.75526060938339,8.38594313205653,-0.927522979882022,-0.609201506245684
"192","BAR","TempWarm-5psu","B2",192,4.75526060938339,8.38594313205653,-0.935788897620183,-0.647656086374149
"193","HOR","TempWarm-16psu","B3",193,4.73440456595426,8.70216530614936,0.882713004775151,3.58234772775701
"194","KUR","TempWarm-16psu","B3",194,4.73440456595426,8.70216530614936,0.899244840251472,3.62080230788548
"195","BJO","TempWarm-16psu","B3",195,4.73440456595426,8.70216530614936,0.924042593465955,3.62080230788548
"196","KAL","TempWarm-16psu","B3",196,4.73440456595426,8.70216530614936,0.907510757989633,3.65925688801394
"197","BAR","TempWarm-16psu","B3",197,4.73440456595426,8.70216530614936,0.874447087036991,3.58234772775701
"198","VIK","TempWarm-16psu","B3",198,4.73440456595426,8.70216530614936,0.907510757989633,3.62080230788548
"199","HOG","TempWarm-16psu","B3",199,4.73440456595426,8.70216530614936,0.890978922513312,3.62080230788548
"200","VAT","TempWarm-16psu","B3",200,4.73440456595426,8.70216530614936,0.907510757989633,3.62080230788548
"201","VAT","TempWarm-5psu","B3",201,4.73440456595426,8.70216530614936,-0.919257062143862,-0.609201506245684
"202","BJO","TempWarm-5psu","B3",202,4.73440456595426,8.70216530614936,-0.910991144405701,-0.570746926117219
"203","KUR","TempWarm-5psu","B3",203,4.73440456595426,8.70216530614936,-0.935788897620183,-0.647656086374149
"204","HOG","TempWarm-5psu","B3",204,4.73440456595426,8.70216530614936,-0.910991144405701,-0.609201506245684
"205","HOR","TempWarm-5psu","B3",205,4.73440456595426,8.70216530614936,-0.944054815358343,-0.647656086374149
"206","KAL","TempWarm-5psu","B3",206,4.73440456595426,8.70216530614936,-0.944054815358343,-0.647656086374149
"207","VIK","TempWarm-5psu","B3",207,4.73440456595426,8.70216530614936,-0.89445930892938,-0.570746926117219
"208","BAR","TempWarm-5psu","B3",208,4.73440456595426,8.70216530614936,-0.927522979882022,-0.647656086374149
"209","VIK","TempWarm-16psu","B3",209,4.73440456595426,8.70216530614936,0.899244840251472,3.62080230788548
