"","coast","pop","mll_no","indv_no","pop_no","site_full","trt","median_temp","max_temp","median_sal","min_sal","cf"
"182","east","BUR",493,"BUR-05","05","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"183","east","BUR",494,"BUR-06","06","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"184","east","BUR",494,"BUR-12","12","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"185","east","BUR",496,"BUR-07","07","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"186","east","BUR",496,"BUR-08","08","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"187","east","BUR",498,"BUR-09","09","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"188","east","BUR",499,"BUR-10","10","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"189","east","BUR",501,"BUR-11","11","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"190","east","BUR",504,"BUR-13","13","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"191","east","BUR",507,"BUR-14","14","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"192","east","BUR",507,"BUR-15","15","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"193","east","BUR",508,"BUR-16","16","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"194","east","BUR",509,"BUR-17","17","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"195","east","BUR",511,"BUR-18","18","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"196","east","BUR",511,"BUR-20","20","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"197","east","BAD",519,"BAD-03","03","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"198","east","BAD",519,"BAD-04","04","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"199","east","BAD",519,"BAD-05","05","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"200","east","BAD",519,"BAD-08","08","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"201","east","BAD",519,"BAD-10","10","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"202","east","BAD",519,"BAD-15","15","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"203","east","BAD",520,"BAD-06","06","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"204","east","BAD",520,"BAD-13","13","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"205","east","BAD",526,"BAD-16","16","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"206","east","BAD",526,"BAD-18","18","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"207","east","BAD",526,"BAD-27","27","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"208","east","BAD",533,"BAD-17","17","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"209","east","BAD",533,"BAD-19","19","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"210","east","BAD",533,"BAD-21","21","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"211","east","BAD",533,"BAD-22","22","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"212","east","BAD",533,"BAD-23","23","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"213","east","BAD",533,"BAD-24","24","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"214","east","BAD",533,"BAD-25","25","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"215","east","BAD",533,"BAD-26","26","Bödagården","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"216","east","LJU",540,"LJU-01","01","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"217","east","LJU",540,"LJU-02","02","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"218","east","LJU",540,"LJU-03","03","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"219","east","LJU",540,"LJU-04","04","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"220","east","LJU",540,"LJU-05","05","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"221","east","LJU",540,"LJU-06","06","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"222","east","LJU",546,"LJU-08","08","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"223","east","LJU",546,"LJU-09","09","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"224","east","LJU",546,"LJU-10","10","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"225","east","LJU",546,"LJU-11","11","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"226","east","LJU",546,"LJU-12","12","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"227","east","LJU",546,"LJU-13","13","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"228","east","LJU",546,"LJU-14","14","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"229","east","LJU",546,"LJU-18","18","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"230","east","LJU",546,"LJU-19","19","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"231","east","LJU",551,"LJU-17","17","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"232","east","LJU",555,"LJU-20","20","Ljugarn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"233","east","KLI",561,"KLI-07","07","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"234","east","KLI",561,"KLI-08","08","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"235","east","KLI",561,"KLI-09","09","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"236","east","KLI",561,"KLI-15","15","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"237","east","KLI",561,"KLI-16","16","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"238","east","KLI",561,"KLI-01","01","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"239","east","KLI",561,"KLI-14","14","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"240","east","KLI",563,"KLI-02","02","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"241","east","KLI",563,"KLI-03","03","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"242","east","KLI",563,"KLI-04","04","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"243","east","KLI",563,"KLI-05","05","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"244","east","KLI",563,"KLI-10","10","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"245","east","KLI",563,"KLI-13","13","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"246","east","KLI",563,"KLI-12","12","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"247","east","KLI",569,"KLI-06","06","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"248","east","KLI",573,"KLI-18","18","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"249","east","KLI",573,"KLI-19","19","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"250","east","KLI",575,"KLI-17","17","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"251","east","KLI",575,"KLI-20","20","Klintehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"252","east","HOR",587,"HOR-10","10","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"253","east","HOR",587,"HOR-11","11","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"254","east","HOR",587,"HOR-12","12","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"255","east","HOR",587,"HOR-13","13","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"256","east","HOR",587,"HOR-14","14","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"257","east","HOR",587,"HOR-15","15","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"258","east","HOR",587,"HOR-16","16","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"259","east","HOR",587,"HOR-17","17","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"260","east","HOR",587,"HOR-18","18","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"261","east","HOR",587,"HOR-19","19","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"262","east","HOR",587,"HOR-02","02","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"263","east","HOR",587,"HOR-03","03","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"264","east","HOR",587,"HOR-05","05","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"265","east","HOR",587,"HOR-08","08","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"266","east","HOR",587,"HOR-09","09","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"267","east","HOR",587,"HOR-20","20","Hornsudde","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"268","east","SLI",594,"SLI-04","04","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"269","east","SLI",597,"SLI-02","02","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"270","east","SLI",597,"SLI-06","06","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"271","east","SLI",597,"SLI-08","08","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"272","east","SLI",597,"SLI-09","09","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"273","east","SLI",597,"SLI-10","10","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"274","east","SLI",597,"SLI-11","11","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"275","east","SLI",597,"SLI-12","12","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"276","east","SLI",597,"SLI-14","14","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"277","east","SLI",597,"SLI-16","16","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"278","east","SLI",597,"SLI-18","18","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"279","east","SLI",597,"SLI-01","01","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"280","east","SLI",597,"SLI-03","03","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"281","east","SLI",597,"SLI-07","07","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"282","east","SLI",597,"SLI-15","15","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"283","east","SLI",597,"SLI-17","17","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"284","east","SLI",597,"SLI-19","19","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"285","east","SLI",597,"SLI-20","20","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"286","east","SLI",606,"SLI-05","05","Slite","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"287","east","EKO",615,"EKO-01","01","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"288","east","EKO",615,"EKO-02","02","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"289","east","EKO",615,"EKO-03","03","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"290","east","EKO",615,"EKO-04","04","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"291","east","EKO",615,"EKO-05","05","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"292","east","EKO",615,"EKO-06","06","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"293","east","EKO",615,"EKO-07","07","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"294","east","EKO",615,"EKO-08","08","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"295","east","EKO",615,"EKO-10","10","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"296","east","EKO",615,"EKO-11","11","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"297","east","EKO",615,"EKO-12","12","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"298","east","EKO",615,"EKO-13","13","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"299","east","EKO",615,"EKO-14","14","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"300","east","EKO",615,"EKO-15","15","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"301","east","EKO",615,"EKO-16","16","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"302","east","EKO",615,"EKO-17","17","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"303","east","EKO",615,"EKO-18","18","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"304","east","EKO",615,"EKO-19","19","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"305","east","EKO",615,"EKO-20","20","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"306","east","EKO",624,"EKO-09","09","Ekön","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"307","east","KRA",642,"KRA-04","04","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"308","east","KRA",642,"KRA-11","11","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"309","east","KRA",642,"KRA-15","15","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"310","east","KRA",642,"KRA-17","17","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"311","east","KRA",642,"KRA-18","18","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"312","east","KRA",642,"KRA-01","01","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"313","east","KRA",642,"KRA-03","03","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"314","east","KRA",642,"KRA-16","16","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"315","east","KRA",642,"KRA-20","20","Krampö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"316","east","NYN",649,"NYN-03","03","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"317","east","NYN",659,"NYN-02","02","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"318","east","NYN",659,"NYN-04","04","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"319","east","NYN",659,"NYN-11","11","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"320","east","NYN",659,"NYN-12","12","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"321","east","NYN",659,"NYN-13","13","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"322","east","NYN",659,"NYN-14","14","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"323","east","NYN",659,"NYN-18","18","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"324","east","NYN",659,"NYN-19","19","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"325","east","NYN",659,"NYN-01","01","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"326","east","NYN",659,"NYN-07","07","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"327","east","NYN",659,"NYN-08","08","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"328","east","NYN",659,"NYN-09","09","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"329","east","NYN",659,"NYN-10","10","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"330","east","NYN",659,"NYN-15","15","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"331","east","NYN",659,"NYN-16","16","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"332","east","NYN",659,"NYN-17","17","Nynäshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"333","east","GAL",669,"GAL-01","01","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"334","east","GAL",669,"GAL-02","02","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"335","east","GAL",669,"GAL-03","03","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"336","east","GAL",669,"GAL-04","04","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"337","east","GAL",669,"GAL-05","05","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"338","east","GAL",669,"GAL-06","06","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"339","east","GAL",669,"GAL-07","07","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"340","east","GAL",669,"GAL-08","08","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"341","east","GAL",669,"GAL-09","09","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"342","east","GAL",669,"GAL-10","10","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"343","east","GAL",669,"GAL-11","11","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"344","east","GAL",669,"GAL-12","12","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"345","east","GAL",669,"GAL-13","13","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"346","east","GAL",669,"GAL-14","14","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"347","east","GAL",669,"GAL-15","15","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"348","east","GAL",687,"GAL-16","16","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"349","east","GAL",687,"GAL-17","17","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"350","east","GAL",687,"GAL-18","18","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"351","east","GAL",687,"GAL-19","19","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"352","east","GAL",687,"GAL-20","20","Gålö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"353","east","BJO",703,"BJO-01","01","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"354","east","BJO",703,"BJO-02","02","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"355","east","BJO",703,"BJO-04","04","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"356","east","BJO",703,"BJO-05","05","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"357","east","BJO",703,"BJO-06","06","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"358","east","BJO",703,"BJO-07","07","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"359","east","BJO",703,"BJO-08","08","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"360","east","BJO",703,"BJO-09","09","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"361","east","BJO",703,"BJO-10","10","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"362","east","BJO",703,"BJO-12","12","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"363","east","BJO",703,"BJO-13","13","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"364","east","BJO",703,"BJO-14","14","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"365","east","BJO",703,"BJO-15","15","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"366","east","BJO",703,"BJO-16","16","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"367","east","BJO",703,"BJO-20","20","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"368","east","BJO",703,"BJO-03","03","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"369","east","BJO",703,"BJO-17","17","Björkö","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
