gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	superfamilyKey	familyKey	subfamilyKey	tribeKey	subtribeKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4599951583				CC_BY_NC_4_0	2024-03-21T15:20:15Z		https://www.inaturalist.org/observations/93747857	Lars M					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/93747857	93747857		Lars M															PRESENT																							2021-09-05T09:33:18	09:33:18+03:00	248	248	2021	9	5	Sun Sep 05 2021 09:33:18 GMT+0200 (GMT+2)											EUROPE				SE	Skåne				Tångvägen, Borrby, Skåne, SE								55.445378	14.253036	4.0																															205398171				Lars M		2021-09-08T09:16:52				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	SE	2026-05-02T12:10:19.225Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:10:19.225Z	2026-04-30T15:51:32.523Z		false			false	EUROPE	EUROPE									LC
4599783762				CC_BY_NC_4_0	2024-03-21T15:19:38Z		https://www.inaturalist.org/observations/135508547	marefred					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/135508547	135508547		marefred															PRESENT																							2022-09-17T17:28:24	17:28:24+02:00	260	260	2022	9	17	2022-09-17 17:28:24											EUROPE				SE	Västra Götaland				Lysekil Municipality, Sweden								58.251838	11.465709																																298503795				marefred		2022-09-18T13:00:05				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	SE	2026-05-02T11:59:09.789Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:59:09.789Z	2026-04-30T15:51:32.523Z		false			false	EUROPE	EUROPE									LC
4599706437				CC_BY_NC_4_0	2024-03-21T15:21:32Z		https://www.inaturalist.org/observations/57461795	vesper					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/57461795	57461795		vesper															PRESENT																							2020-08-22T13:53:50	13:53:50+02:00	235	235	2020	8	22	Sat Aug 22 2020 13:53:50 GMT+0200 (GMT+2)											EUROPE				SE	Västra Götaland				Styrsö, Göteborg, Västra Götaland, SE								57.601995	11.773762	14.0																															125881012				vesper		2020-08-24T17:27:24				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	SE	2026-05-02T12:25:48.533Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:25:48.533Z	2026-04-30T15:51:32.523Z		false			false	EUROPE	EUROPE	SWE	Sweden	SWE.21_1	Västra Götaland	SWE.21.11_1	Göteborg			LC
4535804211				CC0_1_0	2024-02-29T14:49:13Z		https://www.inaturalist.org/observations/199882271	Jon Ramsey					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/199882271	199882271		Jon Ramsey															PRESENT																							2024-02-16T17:47	17:47:00+01:00	47	47	2024	2	16	2024/02/16 5:47 PM											EUROPE				SE	Skåne				Fridhem, Malmö, Sweden								55.603292	12.966673	61.0																															452984289				Jon Ramsey		2024-02-20T09:52:26				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:49:03.323Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:49:03.323Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4028955318				CC_BY_NC_4_0	2023-01-26T21:04:22Z		https://www.inaturalist.org/observations/146898543	Sarzedas					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/146898543	146898543		Sarzedas															PRESENT																							2023-01-19T12:48:29	12:48:29+01:00	19	19	2023	1	19	2023-01-19 12:48:29											EUROPE				DK	Sjælland				Rødvig Stevns								55.260442	12.347556	6318.0																															328261251				Sarzedas		2023-01-19T17:06:26				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	2026-05-02T12:23:44.866Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:23:44.866Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	EUROPE	DNK	Denmark	DNK.4_1	Sjælland	DNK.4.16_1	Stevns			LC
4028738139				CC_BY_NC_4_0	2023-01-26T21:05:48Z		https://www.inaturalist.org/observations/146522503	Ulf Teghammar					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/146522503	146522503		Ulf Teghammar															PRESENT																							2023-01-14T11:30:23	11:30:23+01:00	14	14	2023	1	14	2023-01-14 11:30:23+01:00											EUROPE				SE	Västra Götaland				Uddevalla, Västra Götaland, SE								58.384153	11.646328	4.0																															327100795				Ulf Teghammar		2023-01-14T11:08:15				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	SE	2026-05-02T11:57:09.646Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:57:09.646Z	2026-04-30T15:51:32.523Z		false			false	EUROPE	EUROPE									LC
4015006184				CC_BY_NC_4_0	2023-01-07T17:57:29Z		https://www.inaturalist.org/observations/146048226	Gitte L					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/146048226	146048226		Gitte L															PRESENT																							2023-01-07T15:51:35	15:51:35+01:00	7	7	2023	1	7	2023-01-07 15:51:35+01:00											EUROPE				DK	Sjælland				Sjælland, Greve, Region Sjælland, DK								55.566283	12.282772	35.0																															325572411				Gitte L		2023-01-07T16:50:40				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:57:07.962Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:57:07.962Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.4_1	Sjælland	DNK.4.2_1	Greve			LC
3903622426				CC_BY_NC_4_0	2022-09-08T17:36:48Z		https://www.inaturalist.org/observations/133641533	alflar					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/133641533	133641533		alflar															PRESENT																							2022-09-03T13:46	13:46:00+02:00	246	246	2022	9	3	2022/09/03 1:46 PM											EUROPE				SE	Skåne				Västervång, Malmö, Sverige								55.599696	12.948607	2.0																															294463623				alflar		2022-09-04T17:36:45				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:07:36.975Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:07:36.975Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
3902356371				CC_BY_NC_4_0	2022-08-18T15:13:27Z		https://www.inaturalist.org/observations/121554023	Tomas Cedhagen					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/121554023	121554023		Tomas Cedhagen															PRESENT								Collected during field course with the International MSc Programme at Aarhus University.															1997-06-03		154	154	1997	6	3	1997/06/03											EUROPE				SE	Västra Götaland				Strömstad Municipality, Sweden								58.878134	11.114704	498.0																															269537506				Tomas Cedhagen		2022-06-13T07:44:56				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:23:08.675Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:23:08.675Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
3902323342				CC_BY_NC_4_0	2022-08-18T15:13:31Z		https://www.inaturalist.org/observations/121554022	Tomas Cedhagen					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/121554022	121554022		Tomas Cedhagen															PRESENT								Collected during field course with the International MSc Programme at Aarhus University.															1997-06-03		154	154	1997	6	3	1997/06/03											EUROPE				SE	Västra Götaland				Strömstad Municipality, Sweden								58.878134	11.114704	498.0																															269537504				Tomas Cedhagen		2022-06-13T07:44:55				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:23:02.139Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:23:02.139Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
3889115372				CC_BY_NC_4_0	2024-04-22T09:27:55Z		https://www.inaturalist.org/observations/83004436	Emil B					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/83004436	83004436		Emil B	https://orcid.org/0009-0009-2297-0917														PRESENT																							2021-06-12T13:44	13:44:00+02:00	163	163	2021	6	12	2021/06/12 1:44 PM CEST											EUROPE				SE	Västra Götaland				Uddevalla V, Sweden								58.321421	11.559485	4.0																															183130797				Emil B	https://orcid.org/0009-0009-2297-0917	2021-06-14T14:54:24				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:23:10.228Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:23:10.228Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
3337666653				CC_BY_NC_4_0	2021-08-19T16:18:38Z		https://www.inaturalist.org/observations/84515618	michaelpalmgren					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/84515618	84515618		michaelpalmgren															PRESENT																							2021-06-08T13:03:03	13:03:03+02:00	159	159	2021	6	8	Tue Jun 08 2021 13:03:03 GMT+0200 (GMT+2)											EUROPE				SE	Skåne				Öresund, Lomma, SE								55.713127	12.98392	809.0																															186120392				michaelpalmgren		2021-06-26T06:18:25				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	SE	2026-05-02T11:55:48.310Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:55:48.310Z	2026-04-30T15:51:32.523Z		false			false	EUROPE	EUROPE									LC
3112874539				CC_BY_NC_4_0	2021-08-08T20:46:14Z		https://www.inaturalist.org/observations/76691186	Linda Kjær-Thomsen					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/76691186	76691186		Linda Kjær-Thomsen															PRESENT																							2021-05-02T22:17	22:17:00+02:00	122	122	2021	5	2	2021/05/02 10:17 PM CEST											EUROPE				DK	Hovedstaden				2791 Dragør, Danmark								55.593021	12.675484	31.0																															170510568				Linda Kjær-Thomsen		2021-05-02T20:56:47				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:45:16.707Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:45:16.707Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.1_1	Hovedstaden	DNK.1.7_1	Dragør			LC
2992681546				CC_BY_NC_4_0	2020-11-29T10:59:16Z		https://www.inaturalist.org/observations/63376890	maxopdager					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/63376890	63376890		maxopdager															PRESENT																							2020-10-24T11:31:13	11:31:13+02:00	298	298	2020	10	24	Sat Oct 24 2020 11:31:13 GMT+0200 (GMT+2)											EUROPE				DK	Sjælland				Sjælland, Faxe, Sjælland, DK								55.241041	12.264297	16.0																															138197790				maxopdager		2020-10-24T09:32:05				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:04:54.057Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:04:54.057Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.4_1	Sjælland	DNK.4.1_1	Faxe			LC
2981009571				CC_BY_NC_4_0	2021-08-03T11:30:56Z		https://www.inaturalist.org/observations/63381924	vesper					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/63381924	63381924		vesper															PRESENT																							2020-10-09T10:30:02	10:30:02+02:00	283	283	2020	10	9	Fri Oct 09 2020 10:30:02 GMT+0200 (GMT+2)											EUROPE				SE	Västra Götaland				Askims Strandväg, Göteborg, Västra Götaland, SE								57.623737	11.927912	15.0																															138208330				vesper		2020-10-24T11:40:04				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	SE	2026-05-02T11:55:11.764Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:55:11.764Z	2026-04-30T15:51:32.523Z		false			false	EUROPE	EUROPE	SWE	Sweden	SWE.21_1	Västra Götaland	SWE.21.11_1	Göteborg			LC
2980864533				CC_BY_NC_4_0	2020-11-02T15:01:59Z		https://www.inaturalist.org/observations/63410567	Mika Tomta					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/63410567	63410567		Mika Tomta															PRESENT																							2020-10-24T17:03	17:03:00+02:00	298	298	2020	10	24	2020/10/24 5:03 PM CEST											EUROPE				NO	Ãstfold				Hvaler, Norwegen								59.024648	11.0179	1.0																															138264149				Mika Tomta		2020-10-24T18:24:29				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:32:09.491Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:32:09.491Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
2873724769				CC_BY_NC_4_0	2020-09-26T22:15:02Z		https://www.inaturalist.org/observations/60861679	petersc					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/60861679	60861679		petersc															PRESENT																							2020-09-26T13:56	13:56:00+02:00	270	270	2020	9	26	2020/09/26 1:56 PM CEST											EUROPE				DK	Hovedstaden				Indre By, København, Danmark								55.672504	12.579813	15.0																															132840562				petersc		2020-09-26T19:16:19				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:04:48.477Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:04:48.477Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.1_1	Hovedstaden	DNK.1.25_1	København			LC
2574155961				CC_BY_NC_4_0	2025-04-03T10:56:47Z		https://www.inaturalist.org/observations/38605338	Emil B					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/38605338	38605338		Emil B	https://orcid.org/0009-0009-2297-0917														PRESENT								Taken outside of the diving platform in Släggö, Lysekil															2019-10-12T15:45	15:45:00+02:00	285	285	2019	10	12	2019/10/12 3:45 PM CEST											EUROPE				SE	Västra Götaland				Släggö, Sweden								58.268449	11.434562	5.0																															86863171				Emil B	https://orcid.org/0009-0009-2297-0917	2020-02-13T15:21:38				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:54:39.996Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:54:39.996Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
2574147038				CC_BY_NC_4_0	2024-04-22T09:27:55Z		https://www.inaturalist.org/observations/38605337	Emil B					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/38605337	38605337		Emil B	https://orcid.org/0009-0009-2297-0917														PRESENT								Was testing out the settings on my camera with natural lighting during August															2019-08-06T16:21	16:21:00+02:00	218	218	2019	8	6	2019/08/06 4:21 PM CEST											EUROPE				SE	Västra Götaland				Strömstad Municipality, Sweden								58.968537	11.118991	5.0																															86863168				Emil B	https://orcid.org/0009-0009-2297-0917	2020-02-13T15:21:37				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:20:22.936Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:20:22.936Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
2542909140				CC_BY_NC_4_0	2020-01-03T09:00:57Z		https://www.inaturalist.org/observations/34010611	jimkarlstrom					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/34010611	34010611		jimkarlstrom															PRESENT																							2019-10-07T16:01:15	16:01:15+02:00	280	280	2019	10	7	2019-10-07 4:01:15 PM GMT+02:00											EUROPE				DK	Hovedstaden				3390 Hundested, Danmark								55.969962	11.849628	72.0																															73674146				jimkarlstrom		2019-10-07T14:01:53				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:20:05.205Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:20:05.205Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.1_1	Hovedstaden	DNK.1.17_1	Halsnæs			LC
